anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,count
2026,07,10,JEEP,11,Cádiz,Private,ICE,UKL2,REST,Standard,2
2026,07,10,KIA,11,Cádiz,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MAZDA,11,Cádiz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,11,Cádiz,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,11,Cádiz,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MG,11,Cádiz,Corporate,BEV,UKL1,REST,Standard,3
2026,07,10,MG,11,Cádiz,Private,ICE,UKL1,REST,Standard,2
2026,07,10,PEUGEOT,11,Cádiz,Private,ICE,KKL,REST,Standard,1
2026,07,10,RENAULT,11,Cádiz,Private,BEV,UKL1,REST,Standard,1
2026,07,10,RENAULT,11,Cádiz,Private,ICE,UKL1,REST,Standard,4
2026,07,10,SEAT,11,Cádiz,Private,ICE,UKL1,REST,Standard,2
2026,07,10,SKODA,11,Cádiz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SUBARU,11,Cádiz,Corporate,ICE,KKL,REST,Standard,1
2026,07,10,TOYOTA,11,Cádiz,Corporate,BEV,,REST,Standard,1
2026,07,10,TOYOTA,11,Cádiz,Corporate,ICE,,REST,Standard,1
2026,07,10,TOYOTA,11,Cádiz,Corporate,ICE,MKL,REST,Standard,1
2026,07,10,TOYOTA,11,Cádiz,Private,ICE,SKL,REST,Standard,1
2026,07,10,TOYOTA,11,Cádiz,Private,ICE,UKL2,REST,Standard,5
2026,07,10,TOYOTA,11,Cádiz,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,11,Cádiz,Private,PHEV,UKL2,REST,Standard,3
2026,07,10,VOLKSWAGEN,11,Cádiz,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,11,Cádiz,Private,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,11,Cádiz,Private,ICE,UKL2,REST,Standard,2
2026,07,10,VOLKSWAGEN,11,Cádiz,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,AUDI,12,Castellón,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,12,Castellón,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,CHANGAN,12,Castellón,Private,BEV,UKL2,REST,Standard,1
2026,07,10,DACIA,12,Castellón,Private,ICE,SKL,REST,Standard,1
2026,07,10,DACIA,12,Castellón,Private,ICE,UKL1,REST,Standard,2
2026,07,10,JAECOO,12,Castellón,Private,ICE,UKL2,REST,Standard,1
2026,07,10,JEEP,12,Castellón,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KG MOBILITY,12,Castellón,Private,ICE,MKL,REST,Standard,2
2026,07,10,KIA,12,Castellón,Private,ICE,UKL2,REST,Standard,1
2026,07,10,LEXUS,12,Castellón,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,LEXUS,12,Castellón,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MAZDA,12,Castellón,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MERCEDES,12,Castellón,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,12,Castellón,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,OMODA,12,Castellón,Private,BEV,UKL2,REST,Standard,1
2026,07,10,PEUGEOT,12,Castellón,Private,ICE,UKL1,REST,Standard,1
2026,07,10,RENAULT,12,Castellón,Private,ICE,UKL1,REST,Standard,2
2026,07,10,SEAT,12,Castellón,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SEAT,12,Castellón,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SKODA,12,Castellón,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,12,Castellón,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,12,Castellón,Private,ICE,UKL2,REST,Standard,2
2026,07,10,AUDI,13,Ciudad Real,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,13,Ciudad Real,Private,BEV,KKL,REST,Standard,1
2026,07,10,DACIA,13,Ciudad Real,Private,ICE,UKL1,REST,Standard,1
2026,07,10,EBRO,13,Ciudad Real,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,13,Ciudad Real,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,13,Ciudad Real,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,13,Ciudad Real,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,13,Ciudad Real,Private,ICE,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MG,13,Ciudad Real,Private,ICE,UKL1,REST,Standard,1
2026,07,10,NISSAN,13,Ciudad Real,Private,ICE,SKL,REST,Standard,1
2026,07,10,OMODA,13,Ciudad Real,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SEAT,13,Ciudad Real,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,SEAT,13,Ciudad Real,Private,ICE,UKL1,REST,Standard,2
2026,07,10,TOYOTA,13,Ciudad Real,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,13,Ciudad Real,Private,ICE,UKL2,REST,Standard,1
2026,07,10,BMW,14,Córdoba,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,14,Córdoba,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,CITROEN,14,Córdoba,Private,ICE,UKL1,REST,Standard,1
2026,07,10,DACIA,14,Córdoba,Private,ICE,UKL1,REST,Standard,2
2026,07,10,EBRO,14,Córdoba,Private,ICE,UKL2,REST,Standard,5
2026,07,10,EBRO,14,Córdoba,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,14,Córdoba,Corporate,BEV,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,14,Córdoba,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,14,Córdoba,Private,ICE,UKL2,REST,Standard,1
2026,07,10,LEAPMOTOR,14,Córdoba,Private,BEV,UKL0,REST,Standard,1
2026,07,10,MAZDA,14,Córdoba,Private,BEV,MKL,REST,Standard,1
2026,07,10,NISSAN,14,Córdoba,Private,ICE,KKL,REST,Standard,1
2026,07,10,OMODA,14,Córdoba,Private,PHEV,KKL,REST,Standard,1
2026,07,10,OPEL,14,Córdoba,Private,ICE,UKL2,REST,Standard,1
2026,07,10,PEUGEOT,14,Córdoba,Private,ICE,UKL1,REST,Standard,1
2026,07,10,PEUGEOT,14,Córdoba,Private,ICE,UKL2,REST,Standard,2
2026,07,10,SEAT,14,Córdoba,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SEAT,14,Córdoba,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SKODA,14,Córdoba,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,SKODA,14,Córdoba,Private,BEV,UKL2,REST,Standard,1
2026,07,10,TOYOTA,14,Córdoba,Private,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,14,Córdoba,Private,ICE,UKL0,REST,Standard,1
2026,07,10,TOYOTA,14,Córdoba,Private,ICE,UKL1,REST,Standard,4
2026,07,10,TOYOTA,14,Córdoba,Private,ICE,UKL2,REST,Standard,2
2026,07,10,AUDI,15,A Coruña,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,15,A Coruña,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,15,A Coruña,Private,BEV,KKL,REST,Standard,1
2026,07,10,BYD,15,A Coruña,Private,BEV,UKL0,REST,Standard,1
2026,07,10,BYD,15,A Coruña,Private,BEV,UKL2,REST,Standard,1
2026,07,10,BYD,15,A Coruña,Private,PHEV,KKL,REST,Standard,2
2026,07,10,CUPRA,15,A Coruña,Private,ICE,UKL2,REST,Standard,1
2026,07,10,CUPRA,15,A Coruña,Private,PHEV,UKL2,REST,Standard,2
2026,07,10,DACIA,15,A Coruña,Private,ICE,UKL1,REST,Standard,2
2026,07,10,DACIA,15,A Coruña,Private,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,15,A Coruña,Private,ICE,UKL2,REST,Standard,1
2026,07,10,FAW,15,A Coruña,Private,ICE,,REST,Standard,1
2026,07,10,HYUNDAI,15,A Coruña,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,HYUNDAI,15,A Coruña,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,KG MOBILITY,15,A Coruña,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,15,A Coruña,Private,ICE,UKL0,REST,Standard,1
2026,07,10,KIA,15,A Coruña,Private,ICE,UKL2,REST,Standard,2
2026,07,10,LAND ROVER,15,A Coruña,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,LIVAN,15,A Coruña,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MERCEDES,15,A Coruña,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,15,A Coruña,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,15,A Coruña,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,NISSAN,15,A Coruña,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SKODA,15,A Coruña,Private,BEV,UKL2,REST,Standard,1
2026,07,10,TOYOTA,15,A Coruña,Private,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,15,A Coruña,Private,ICE,UKL1,REST,Standard,5
2026,07,10,TOYOTA,15,A Coruña,Private,ICE,UKL2,REST,Standard,2
2026,07,10,TOYOTA,15,A Coruña,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,15,A Coruña,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,VOLVO,15,A Coruña,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,VOLVO,15,A Coruña,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,CITROEN,16,Cuenca,Private,ICE,UKL1,REST,Standard,1
2026,07,10,DACIA,16,Cuenca,Private,ICE,SKL,REST,Standard,1
2026,07,10,JAECOO,16,Cuenca,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MG,16,Cuenca,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MITSUBISHI,16,Cuenca,Private,PHEV,KKL,REST,Standard,1
2026,07,10,OMODA,16,Cuenca,Private,ICE,UKL2,REST,Standard,1
2026,07,10,PEUGEOT,16,Cuenca,Private,ICE,UKL1,REST,Standard,1
2026,07,10,RENAULT,16,Cuenca,Private,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,16,Cuenca,Private,BEV,SKL,REST,Standard,1
2026,07,10,AUDI,17,Girona,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,17,Girona,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,17,Girona,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,CITROEN,17,Girona,Private,ICE,SKL,REST,Standard,2
2026,07,10,CITROEN,17,Girona,Private,ICE,UKL2,REST,Standard,2
2026,07,10,CUPRA,17,Girona,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,CUPRA,17,Girona,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,DACIA,17,Girona,Private,ICE,UKL1,REST,Standard,5
2026,07,10,FORD,17,Girona,Private,BEV,UKL1,REST,Standard,1
2026,07,10,GEELY,17,Girona,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,17,Girona,Private,ICE,UKL1,REST,Standard,2
2026,07,10,JEEP,17,Girona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,17,Girona,Corporate,ICE,UKL2,REST,Standard,2
2026,07,10,LYNK & CO,17,Girona,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,MERCEDES,17,Girona,Corporate,ICE,SKL,REST,Standard,1
2026,07,10,NISSAN,17,Girona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,NISSAN,17,Girona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,RENAULT,17,Girona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SKODA,17,Girona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SKODA,17,Girona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SUBARU,17,Girona,Private,ICE,KKL,REST,Standard,1
2026,07,10,TOYOTA,17,Girona,Private,ICE,GKL,REST,Standard,1
2026,07,10,TOYOTA,17,Girona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,17,Girona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,17,Girona,Private,ICE,SKL,REST,Standard,1
2026,07,10,BMW,18,Granada,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,18,Granada,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,18,Granada,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,CITROEN,18,Granada,Private,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,18,Granada,Private,ICE,UKL1,REST,Standard,3
2026,07,10,EBRO,18,Granada,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,FORD,18,Granada,Corporate,PHEV,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,18,Granada,Private,ICE,UKL1,REST,Standard,1
2026,07,10,JAECOO,18,Granada,Private,ICE,UKL1,REST,Standard,2
2026,07,10,KG MOBILITY,18,Granada,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,18,Granada,Private,ICE,UKL2,REST,Standard,3
2026,07,10,LAND ROVER,18,Granada,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MAZDA,18,Granada,Private,PHEV,KKL,REST,Standard,1
2026,07,10,MERCEDES,18,Granada,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MG,18,Granada,Private,ICE,KKL,REST,Standard,1
2026,07,10,MG,18,Granada,Private,ICE,UKL1,REST,Standard,4
2026,07,10,MG,18,Granada,Private,PHEV,KKL,REST,Standard,3
2026,07,10,MITSUBISHI,18,Granada,Private,PHEV,KKL,REST,Standard,1
2026,07,10,NISSAN,18,Granada,Private,BEV,UKL1,REST,Standard,1
2026,07,10,OMODA,18,Granada,Private,ICE,UKL2,REST,Standard,2
2026,07,10,OMODA,18,Granada,Private,PHEV,KKL,REST,Standard,1
2026,07,10,OPEL,18,Granada,Private,ICE,UKL1,REST,Standard,1
2026,07,10,PEUGEOT,18,Granada,Private,ICE,UKL1,REST,Standard,1
2026,07,10,RENAULT,18,Granada,Private,ICE,UKL1,REST,Standard,3
2026,07,10,RENAULT,18,Granada,Private,ICE,UKL2,REST,Standard,3
2026,07,10,SEAT,18,Granada,Private,ICE,UKL1,REST,Standard,4
2026,07,10,SEAT,18,Granada,Private,ICE,UKL2,REST,Standard,2
2026,07,10,TOYOTA,18,Granada,Private,ICE,UKL1,REST,Standard,5
2026,07,10,TOYOTA,18,Granada,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,18,Granada,Private,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,18,Granada,Private,ICE,UKL2,REST,Standard,1
2026,07,10,AUDI,19,Guadalajara,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,CUPRA,19,Guadalajara,Private,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,19,Guadalajara,Private,ICE,UKL2,REST,Standard,4
2026,07,10,KIA,19,Guadalajara,Private,BEV,UKL1,REST,Standard,1
2026,07,10,KIA,19,Guadalajara,Private,ICE,UKL2,REST,Standard,2
2026,07,10,LEAPMOTOR,19,Guadalajara,Private,BEV,UKL2,REST,Standard,1
2026,07,10,LEXUS,19,Guadalajara,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MITSUBISHI,19,Guadalajara,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MITSUBISHI,19,Guadalajara,Private,PHEV,KKL,REST,Standard,1
2026,07,10,SEAT,19,Guadalajara,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SUZUKI,19,Guadalajara,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,19,Guadalajara,Private,ICE,UKL1,REST,Standard,1
2026,07,10,CHANGAN,20,Gipuzkoa,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,DACIA,20,Gipuzkoa,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,20,Gipuzkoa,Private,ICE,UKL1,REST,Standard,2
2026,07,10,DACIA,20,Gipuzkoa,Private,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,20,Gipuzkoa,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,HONDA,20,Gipuzkoa,Private,ICE,UKL1,REST,Standard,1
2026,07,10,HYUNDAI,20,Gipuzkoa,Private,ICE,UKL0,REST,Standard,1
2026,07,10,HYUNDAI,20,Gipuzkoa,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,20,Gipuzkoa,Private,BEV,KKL,REST,Standard,1
2026,07,10,KIA,20,Gipuzkoa,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,20,Gipuzkoa,Private,ICE,UKL2,REST,Standard,2
2026,07,10,LYNK & CO,20,Gipuzkoa,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,MERCEDES,20,Gipuzkoa,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,20,Gipuzkoa,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,20,Gipuzkoa,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,MITSUBISHI,20,Gipuzkoa,Private,PHEV,KKL,REST,Standard,1
2026,07,10,RENAULT,20,Gipuzkoa,Corporate,BEV,UKL2,REST,Standard,1
2026,07,10,RENAULT,20,Gipuzkoa,Private,BEV,UKL2,REST,Standard,1
2026,07,10,TOYOTA,20,Gipuzkoa,Private,ICE,UKL2,REST,Standard,2
2026,07,10,TOYOTA,20,Gipuzkoa,Private,PHEV,UKL2,REST,Standard,2
2026,07,10,VOLKSWAGEN,20,Gipuzkoa,Private,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,21,Huelva,Private,ICE,SKL,REST,Standard,1
2026,07,10,DACIA,21,Huelva,Private,ICE,UKL1,REST,Standard,1
2026,07,10,DACIA,21,Huelva,Private,ICE,UKL2,REST,Standard,1
2026,07,10,FORD,21,Huelva,Corporate,ICE,SKL,REST,Standard,1
2026,07,10,HYUNDAI,21,Huelva,Private,ICE,UKL1,REST,Standard,1
2026,07,10,JEEP,21,Huelva,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KG MOBILITY,21,Huelva,Corporate,ICE,UKL1,REST,Standard,2
2026,07,10,KIA,21,Huelva,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,21,Huelva,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,PEUGEOT,21,Huelva,Private,ICE,UKL2,REST,Standard,1
2026,07,10,RENAULT,21,Huelva,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SEAT,21,Huelva,Private,ICE,UKL1,REST,Standard,2
2026,07,10,SKODA,21,Huelva,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,21,Huelva,Private,ICE,UKL2,REST,Standard,1
2026,07,10,CUPRA,22,Huesca,Private,ICE,UKL2,REST,Standard,2
2026,07,10,DACIA,22,Huesca,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MERCEDES,22,Huesca,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MG,22,Huesca,Private,ICE,UKL1,REST,Standard,1
2026,07,10,PEUGEOT,22,Huesca,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SKODA,22,Huesca,Private,BEV,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,22,Huesca,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,XPENG,22,Huesca,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,23,Jaén,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,CITROEN,23,Jaén,Private,ICE,UKL1,REST,Standard,1
2026,07,10,DACIA,23,Jaén,Private,ICE,SKL,REST,Standard,1
2026,07,10,DACIA,23,Jaén,Private,ICE,UKL1,REST,Standard,2
2026,07,10,EBRO,23,Jaén,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,23,Jaén,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,FORD,23,Jaén,Private,PHEV,SKL,REST,Standard,1
2026,07,10,LEAPMOTOR,23,Jaén,Corporate,BEV,MKL,REST,Standard,1
2026,07,10,LEAPMOTOR,23,Jaén,Corporate,BEV,UKL2,REST,Standard,1
2026,07,10,MAZDA,23,Jaén,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,23,Jaén,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,23,Jaén,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MG,23,Jaén,Corporate,BEV,UKL2,REST,Standard,1
2026,07,10,MG,23,Jaén,Private,BEV,UKL2,REST,Standard,1
2026,07,10,MG,23,Jaén,Private,ICE,UKL1,REST,Standard,2
2026,07,10,MITSUBISHI,23,Jaén,Private,PHEV,KKL,REST,Standard,1
2026,07,10,PEUGEOT,23,Jaén,Private,BEV,UKL2,REST,Standard,1
2026,07,10,RENAULT,23,Jaén,Private,ICE,UKL1,REST,Standard,1
2026,07,10,RENAULT,23,Jaén,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SEAT,23,Jaén,Private,ICE,UKL2,REST,Standard,2
2026,07,10,SKODA,23,Jaén,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,23,Jaén,Corporate,PHEV,UKL2,REST,Standard,1
2026,07,10,TOYOTA,23,Jaén,Private,ICE,SKL,REST,Standard,1
2026,07,10,TOYOTA,23,Jaén,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,23,Jaén,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,ALPINE,24,León,Private,BEV,UKL1,REST,Standard,1
2026,07,10,AUDI,24,León,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,24,León,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,24,León,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,DR,24,León,Private,ICE,UKL1,REST,Standard,1
2026,07,10,DR,24,León,Private,ICE,UKL2,REST,Standard,1
2026,07,10,JAECOO,24,León,Private,ICE,UKL1,REST,Standard,1
2026,07,10,NISSAN,24,León,Private,ICE,UKL2,REST,Standard,1
2026,07,10,RENAULT,24,León,Private,ICE,UKL1,REST,Standard,1
2026,07,10,RENAULT,24,León,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,SKODA,24,León,Private,ICE,UKL2,REST,Standard,1
2026,07,10,TOYOTA,24,León,Private,ICE,UKL1,REST,Standard,2
2026,07,10,VOLKSWAGEN,24,León,Private,PHEV,SKL,REST,Standard,1
2026,07,10,BMW,25,Lleida,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,DACIA,25,Lleida,Private,ICE,SKL,REST,Standard,2
2026,07,10,DACIA,25,Lleida,Private,ICE,UKL1,REST,Standard,5
2026,07,10,EBRO,25,Lleida,Private,ICE,UKL2,REST,Standard,1
2026,07,10,FORD,25,Lleida,Private,BEV,UKL1,REST,Standard,1
2026,07,10,JAECOO,25,Lleida,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,LEAPMOTOR,25,Lleida,Corporate,BEV,UKL0,REST,Standard,1
2026,07,10,LEAPMOTOR,25,Lleida,Private,BEV,UKL0,REST,Standard,1
2026,07,10,MG,25,Lleida,Private,ICE,UKL1,REST,Standard,1
2026,07,10,NISSAN,25,Lleida,Corporate,ICE,KKL,REST,Standard,1
2026,07,10,NISSAN,25,Lleida,Private,ICE,KKL,REST,Standard,1
2026,07,10,OPEL,25,Lleida,Private,ICE,SKL,REST,Standard,1
2026,07,10,OPEL,25,Lleida,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SUBARU,25,Lleida,Private,ICE,KKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,25,Lleida,Private,ICE,SKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,25,Lleida,Private,ICE,UKL2,REST,Standard,2
2026,07,10,EBRO,26,La Rioja,Private,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,26,La Rioja,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,26,La Rioja,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,26,La Rioja,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,26,La Rioja,Private,BEV,SKL,REST,Standard,1
2026,07,10,KIA,26,La Rioja,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,26,La Rioja,Private,ICE,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,NISSAN,26,La Rioja,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,TOYOTA,26,La Rioja,Private,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,27,Lugo,Private,ICE,UKL1,REST,Standard,1
2026,07,10,EBRO,27,Lugo,Private,ICE,UKL2,REST,Standard,1
2026,07,10,FORD,27,Lugo,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,27,Lugo,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MITSUBISHI,27,Lugo,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SKODA,27,Lugo,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,27,Lugo,Private,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,27,Lugo,Private,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,27,Lugo,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,27,Lugo,Private,ICE,UKL1,REST,Standard,1
2026,07,10,ALFA ROMEO,28,Madrid,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,ALPINE,28,Madrid,Corporate,BEV,UKL1,REST,Standard,3
2026,07,10,AUDI,28,Madrid,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,6
2026,07,10,AUDI,28,Madrid,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,2
2026,07,10,AUDI,28,Madrid,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,28,Madrid,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,11
2026,07,10,AUDI,28,Madrid,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,5
2026,07,10,AUDI,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,28,Madrid,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,7
2026,07,10,AUDI,28,Madrid,Private,ICE,UKL1,FOCUS SEGMENT,Standard,2
2026,07,10,AUDI,28,Madrid,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,28,Madrid,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
