processed_date,target_yyyymm,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,delta
202305,202204,LAMBORGHINI,URUS,RAC,ICE,Gasolina/Electrico Enchufable,GKL+,FOCUS SEGMENT,Standard,SAV,-1
202305,202303,PORSCHE,MACAN,Corporate,ICE,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,-1
202305,202108,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202305,202204,MERCEDES,CLASE GLC,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202305,202202,MINI,HATCHBACK,Private,ICE,Electrico,UKL1,FOCUS SEGMENT,JCW,HACH 3P,-1
202305,202303,MERCEDES,CLASE GLC,Private,BEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202305,202111,MINI,CLUBMAN,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,ESTATE,-1
202305,202112,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202305,202112,TESLA,MODEL 3,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202305,202106,LAMBORGHINI,HURACAN,Corporate,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,COUPE,-1
202305,202108,MERCEDES,CLASE E,Corporate,BEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,ESTATE,-1
202305,202111,NISSAN,QASHQAI,Private,ICE,Gasolina/Electrico,UKL2,REST,Standard,SAT,-1
202305,202106,MERCEDES,CLASE C,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202305,202201,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202305,202112,TESLA,MODEL Y,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAT,-1
202305,202303,LEXUS,RX,Corporate,PHEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,-1
202305,202111,MERCEDES,,Private,ICE,Diesel,,REST,Standard,,-1
202305,202203,AUDI,TT,Corporate,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,COUPE,-1
202305,202211,FORD,MUSTANG,Private,ICE,Gasolina,MKL,REST,Standard,CABRIO,-1
202305,202112,MINI,HATCHBACK,Private,ICE,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202305,202109,FORD,MUSTANG,Private,ICE,Gasolina,MKL,REST,Standard,CABRIO,-1
202305,202206,MINI,HATCHBACK,Corporate,ICE,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202305,202209,PORSCHE,PANAMERA,Corporate,ICE,Gasolina/Electrico Enchufable,GKL,FOCUS SEGMENT,Standard,SEDAN,-1
202305,202301,SKODA,FABIA,Corporate,ICE,Gasolina,UKL1,REST,Standard,HACH 5P,-1
202305,202207,MERCEDES,CLASE GLE COUPE,Corporate,PHEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,-1
202305,202203,TOYOTA,COROLLA,Private,BEV,Gasolina/Electrico,UKL2,REST,Standard,HACH 5P,-1
202305,202109,MERCEDES,CLASE G,Private,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M,SAV,-1
202305,202204,SMART,,Corporate,BEV,Electrico,,REST,Standard,,-1
202305,202209,MINI,HATCHBACK,Corporate,ICE,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202305,202203,VOLKSWAGEN V W,,Corporate,ICE,Gasolina,,REST,Standard,,-1
202305,202204,VOLKSWAGEN,T-ROC,Private,ICE,Gasolina Mild Hybrid,UKL2,REST,Standard,SAV,-1
202305,202107,SUBARU,WRX,Private,ICE,Gasolina,UKL2,REST,Standard,SEDAN,-1
202305,202108,CITROEN,C5 AIRCROSS,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAV,-1
202305,202108,TESLA,MODEL Y,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAT,-1
202305,202303,PORSCHE,MACAN,Private,ICE,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202202,LAND ROVER,DEFENDER,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SUV,-1
202306,202110,KIA,EV6,Private,BEV,Electrico,KKL,REST,Standard,SAV,-1
202306,202303,ASTON MARTIN,DBX707,Private,ICE,Gasolina,,,Standard,,-1
202306,202203,VOLKSWAGEN,T-ROC,Private,ICE,Gasolina Mild Hybrid,UKL2,REST,Standard,SAV,-1
202306,202305,TESLA,MODEL 3,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202306,202305,ALFA ROMEO,,Private,ICE,Diesel,,REST,Standard,,-1
202306,202112,KIA,EV6,Private,BEV,Electrico,KKL,REST,Standard,SAV,-1
202306,202211,RAM,,Corporate,ICE,Gas Licuado con petroleo (GLP),,REST,Standard,,-1
202306,202304,VOLKSWAGEN,CRAFTER,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,-1
202306,202303,MERCEDES,,Private,ICE,Gasolina,,REST,Standard,,-1
202306,202207,MERCEDES,SPRINTER 300,RAC,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,-1
202306,202108,TESLA,MODEL 3,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202306,202304,PEUGEOT,308,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202306,202203,AUDI,Q8,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,M,SAV,-1
202306,202206,SMART,,Private,BEV,Electrico,,REST,Standard,,-1
202306,202109,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202306,202201,LAND ROVER,RANGE ROVER SPORT,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202303,LAND ROVER,RANGE ROVER,Private,ICE,Gasolina/Electrico Enchufable,GKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202106,JEEP,WRANGLER,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SUV,-1
202306,202305,TOYOTA,COROLLA,Private,ICE,Gasolina/Electrico,UKL2,REST,Standard,HACH 5P,-1
202306,202208,CADILLAC,ESCALADE,Private,ICE,Gasolina,GKL,FOCUS SEGMENT,Standard,SUV,-1
202306,202202,JAGUAR,I-PACE,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202303,PEUGEOT,,Private,ICE,Gasolina,,REST,Standard,,-1
202306,202210,AUDI,TT,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,COUPE,-1
202306,202210,MINI,COUNTRYMAN,Private,ICE,Electrico,UKL2,FOCUS SEGMENT,JCW,SAV,-1
202306,202109,FIAT,,Corporate,ICE,Gasolina,,REST,Standard,,-2
202306,202111,MERCEDES,CLASE V,RAC,ICE,Gasolina Mild Hybrid,MKL,REST,Standard,MPV,-1
202306,202201,MERCEDES,CLASE S,Private,ICE,Gasolina/Electrico Enchufable,GKL,FOCUS SEGMENT,Standard,SEDAN,-1
202306,202108,VOLKSWAGEN,PASSAT,Private,ICE,Gasolina/Electrico Enchufable,KKL,REST,Standard,ESTATE,-1
202306,202107,PORSCHE,MACAN,Corporate,ICE,Electrico,KKL,FOCUS SEGMENT,M Performance,SAV,-1
202306,202304,HONDA,,Private,ICE,Diesel,,REST,Standard,,-1
202306,202305,MERCEDES,CLASE G,Private,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M,SAV,-1
202306,202201,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,-1
202306,202108,LYNK & CO,,Private,ICE,Gasolina,,REST,Standard,,-1
202306,202210,JAGUAR,XE,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202306,202106,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202306,202203,PORSCHE,MACAN,Corporate,ICE,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202109,MERCEDES,CLASE GLC,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202111,MERCEDES,CLASE GLC,Corporate,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202202,MINI,COUNTRYMAN,Private,ICE,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202306,202107,MINI,HATCHBACK,Private,PHEV,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202306,202203,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,-1
202306,202207,JEEP,COMPASS,Corporate,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAV,-1
202306,202205,MERCEDES,CLASE G,Private,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202209,DODGE,,Private,ICE,Gasolina,,REST,Standard,,-1
202306,202204,MERCEDES,CLASE E,Corporate,BEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,ESTATE,-1
202306,202209,VOLKSWAGEN,TIGUAN,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAV,-1
202306,202109,TOYOTA,C-HR,Private,ICE,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,-1
202306,202212,MINI,HATCHBACK,Corporate,ICE,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202306,202302,VOLKSWAGEN V W,,Private,BEV,Electrico,,REST,Standard,,-1
202306,202206,MERCEDES,CLASE V,Corporate,ICE,Gasolina Mild Hybrid,MKL,REST,Standard,MPV,-1
202306,202206,TESLA,MODEL Y,Corporate,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAT,-1
202306,202210,PORSCHE,PANAMERA,Private,ICE,Gasolina/Electrico Enchufable,GKL,FOCUS SEGMENT,M Performance,SEDAN,-1
202306,202305,NISSAN,NV200,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,-1
202306,202204,FORD,BRONCO,Private,ICE,Gasolina,MKL,REST,Standard,SUV,-1
202306,202108,ASTON MARTIN,DBX,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,SAV,-1
202306,202209,MERCEDES,CLASE GLA,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202306,202201,SMART,,Private,BEV,Electrico,,REST,Standard,,-1
202306,202211,FORD,BRONCO,Corporate,ICE,Gasolina,MKL,REST,Standard,SUV,-1
202306,202208,MERCEDES,CLASE C,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202306,202112,HONDA,,Private,ICE,Gasolina,,REST,Standard,,-1
202306,202301,POLARIS,,Corporate,ICE,Gasolina,,REST,Standard,,-1
202306,202212,PORSCHE,MACAN,Corporate,ICE,Electrico,KKL,FOCUS SEGMENT,M Performance,SAV,-1
202306,202107,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202306,202301,FORD,TRANSIT,Private,ICE,Electrico,SKL,REST,Standard,TRANSPORTER,-1
202306,202201,MERCEDES,CLASE GLC,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202306,202305,VOLKSWAGEN,BEETLE,Private,ICE,Diesel,UKL2,REST,Standard,CABRIO,-1
202306,202207,MERCEDES,CLASE G,Corporate,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M,SAV,-1
202307,202305,VOLKSWAGEN,TOURAN,Private,ICE,Gasolina,UKL2,REST,Standard,MPV,-1
202307,202211,MERCEDES,CLASE SL,Private,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M Performance,ROADSTER,-1
202307,202201,MERCEDES,CLASE C,Corporate,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202307,202206,MINI,HATCHBACK,Corporate,ICE,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202307,202202,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202307,202208,MINI,HATCHBACK,Corporate,BEV,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202307,202208,KIA,NIRO,Private,BEV,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAV,-1
202307,202108,MORGAN,PLUS FOUR,Corporate,ICE,Gasolina,KKL,REST,Standard,CABRIO,-1
202307,202211,MERCEDES,CLASE GLB,Private,ICE,Gasolina Mild Hybrid,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202307,202203,FORD,TOURNEO,Private,ICE,Gasolina/Electrico Enchufable,SKL,REST,Standard,TRANSPORTER,-1
202307,202212,LAMBORGHINI,HURACAN,RAC,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,COUPE,-1
202307,202201,MINI,HATCHBACK,Private,ICE,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202307,202306,AUDI,Q3 SPORTBACK,Corporate,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,SAV,-1
202307,202209,MERCEDES,CLASE C,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,M Performance,SEDAN,-1
202307,202203,AUDI,Q3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202307,202109,MERCEDES-V,VITO,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,-1
202307,202303,VOLKSWAGEN,GOLF,Corporate,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202307,202304,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202307,202108,AUDI,Q8,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,M,SAV,-1
202307,202109,MERCEDES,CLASE C,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,M Performance,SEDAN,-1
202307,202305,MERCEDES,CLASE E,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,ESTATE,-1
202307,202110,MERCEDES,CLASE GLE COUPE,Private,BEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,-1
202307,202305,MAZDA,MX-5,Private,ICE,Gasolina,UKL2,REST,Standard,ROADSTER,-1
202307,202207,HYUNDAI,TUCSON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAV,-1
202307,202107,JEEP,WRANGLER,Private,BEV,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SUV,-1
202307,202301,MERCEDES,CLASE V,Corporate,ICE,Gasolina Mild Hybrid,MKL,REST,Standard,MPV,-1
202307,202205,PORSCHE,CAYENNE,Corporate,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,M,SAV,-1
202307,202306,VOLKSWAGEN,ID.BUZZ,Corporate,BEV,Electrico,SKL,REST,Standard,TRANSPORTER,-1
202307,202210,MINI,COUNTRYMAN,Corporate,PHEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202307,202204,VOLKSWAGEN,TIGUAN,Corporate,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAV,-1
202307,202207,LAND ROVER,DEFENDER,Corporate,BEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SUV,-1
202307,202204,PEUGEOT,BOXER,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,-1
202307,202111,HYUNDAI,SANTA FE,Private,ICE,Gasolina/Electrico Enchufable,MKL,REST,Standard,SAV,-1
202307,202205,VOLVO,XC40,Corporate,BEV,Gasolina Mild Hybrid,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202307,202112,AUDI,,Private,BEV,Electrico,,REST,Standard,,-1
202307,202209,AUDI,Q8,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,M,SAV,-1
202307,202205,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,SAV,-1
202307,202211,CUPRA,FORMENTOR,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAT,-2
202307,202202,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-2
202307,202109,ASTON MARTIN,VANTAGE,Private,ICE,Gasolina,GKL,FOCUS SEGMENT,Standard,COUPE,-1
202307,202206,VOLKSWAGEN,,Corporate,ICE,Gasolina,,REST,Standard,,-1
202307,202210,JEEP,WRANGLER,Private,BEV,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SUV,-1
202307,202211,MERCEDES,CLASE GLC,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202307,202201,AUDI,Q3 SPORTBACK,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202307,202306,PORSCHE,MACAN,Private,ICE,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,-1
202307,202108,PEUGEOT,2008,Private,ICE,Gasolina Mild Hybrid,UKL1,REST,Standard,SAV,-1
202307,202303,PORSCHE,CAYENNE,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,M,SAV,-1
202307,202304,AUDI,Q3 SPORTBACK,RAC,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,SAV,-1
202307,202111,TOYOTA,,Private,ICE,Gasolina,,REST,Standard,,-1
202307,202211,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202307,202109,SMART,,Corporate,BEV,Electrico,,REST,Standard,,-1
202307,202207,PORSCHE,CAYENNE,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,-1
202307,202109,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202307,202201,AUDI,Q5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,M Performance,SAV,-1
202307,202305,CITROEN,C3,Private,ICE,Gasolina Mild Hybrid,UKL1,REST,Standard,HACH 5P,-1
202307,202203,PEUGEOT,RIFTER,Private,ICE,Electrico,SKL,REST,Standard,TRANSPORTER,-1
202307,202303,LAMBORGHINI,URUS,Private,ICE,Gasolina/Electrico Enchufable,GKL+,FOCUS SEGMENT,Standard,SAV,-1
202307,202110,HYUNDAI,TUCSON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAV,-1
202307,202110,AUDI,A4,Private,ICE,Gasolina Mild Hybrid,KKL,FOCUS SEGMENT,M,ESTATE,-1
202307,202306,MERCEDES,CLASE GLC,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202307,202305,FORD,FIESTA,Private,ICE,Gasolina Mild Hybrid,UKL1,REST,Standard,HACH 5P,-1
202308,202206,JEEP,WRANGLER,Corporate,BEV,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SUV,-1
202308,202301,MERCEDES,CLASE CLS,Private,ICE,Diesel,MKL,FOCUS SEGMENT,M Performance,SEDAN,-1
202308,202112,MERCEDES,CLASE GLA,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202308,202307,PORSCHE,718,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ROADSTER,-1
202308,202305,DACIA,DOKKER,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,-1
202308,202301,MERCEDES,CLASE G,Corporate,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M,SAV,-1
202308,202111,AUDI,Q3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202308,202201,VOLKSWAGEN V W,,Private,BEV,Electrico,,REST,Standard,,-1
202308,202201,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202308,202201,FIAT,,Private,ICE,Gasolina,,REST,Standard,,-1
202308,202207,MERCEDES,CLASE V,Corporate,ICE,Gasolina Mild Hybrid,MKL,REST,Standard,MPV,-1
202308,202109,VOLKSWAGEN,GOLF,RAC,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202308,202203,MERCEDES,CLASE GLC,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202308,202111,MERCEDES,CLASE C,Corporate,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202308,202206,LAND ROVER,DEFENDER,RAC,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SUV,-1
202308,202205,MERCEDES,CLASE GLS,Private,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SAV,-1
202308,202110,PORSCHE,718,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ROADSTER,-1
202308,202210,FORD,MUSTANG MACH-E,Private,BEV,Electrico,KKL,REST,Standard,SAV,-1
202308,202304,MERCEDES,CLASE GLC,Corporate,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202308,202210,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,-1
202308,202306,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202308,202212,TESLA,MODEL S,Private,BEV,Electrico,GKL,FOCUS SEGMENT,Standard,SEDAN,-1
202308,202206,VOLKSWAGEN,T-CROSS,Corporate,ICE,Gasolina,UKL1,REST,Standard,SAV,-1
202308,202307,SUBARU,BRZ,Private,ICE,Gasolina,UKL2,REST,Standard,COUPE,-1
202308,202209,FORD,BRONCO,Private,ICE,Gasolina,MKL,REST,Standard,SUV,-1
202308,202306,POLARIS,,Corporate,ICE,Gasolina,,REST,Standard,,-1
202308,202203,MERCEDES,CLASE GLE COUPE,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,-1
202308,202307,AUDI,A6,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,M,SEDAN,-1
202308,202207,MERCEDES,CLASE G,RAC,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M,SAV,-1
202308,202204,MERCEDES,CLASE GLC,Private,BEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202308,202210,CHEVROLET,,Private,ICE,Gasolina,,REST,Standard,,-1
202308,202209,PORSCHE,911,Private,ICE,Gasolina/Electrico,GKL,FOCUS SEGMENT,M Performance,COUPE,-1
202308,202110,PORSCHE,PANAMERA,Private,ICE,Gasolina/Electrico Enchufable,GKL,FOCUS SEGMENT,M Performance,SEDAN,-1
202308,202207,LAND ROVER,DEFENDER,RAC,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SUV,-1
202308,202304,SEAT,LEON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202308,202210,PORSCHE,911,RAC,ICE,Gasolina/Electrico,GKL,FOCUS SEGMENT,M,COUPE,-1
202308,202205,AUDI,A6,Private,BEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SEDAN,-1
202308,202111,VOLKSWAGEN,T-ROC,Private,ICE,Gasolina Mild Hybrid,UKL2,REST,Standard,SAV,-1
202308,202307,VOLKSWAGEN,TOURAN,Private,ICE,Gasolina,UKL2,REST,Standard,MPV,-1
202308,202209,VOLVO,XC40,Private,ICE,Gasolina Mild Hybrid,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202308,202203,LAND ROVER,DEFENDER,Private,BEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SUV,-1
202308,202207,MERCEDES,CLASE CLA,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,SEDAN,-1
202308,202303,AUDI,A5,Corporate,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,-1
202308,202205,TOYOTA,C-HR,Corporate,ICE,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,-1
202308,202109,JEEP,WRANGLER,Private,BEV,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SUV,-1
202308,202305,PEUGEOT,,Private,ICE,Diesel,,REST,Standard,,-1
202308,202307,POLARIS,,Private,ICE,Gasolina,,REST,Standard,,-1
202308,202306,ASTON MARTIN,,Private,ICE,Gasolina,,REST,Standard,,-1
202308,202207,VOLKSWAGEN,T-ROC,Private,ICE,Gasolina Mild Hybrid,UKL2,REST,Standard,SAV,-1
202308,202307,CHEVROLET,,Corporate,ICE,Gasolina,,REST,Standard,,-1
202308,202211,MERCEDES,CLASE GLC,Private,BEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202308,202212,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,-1
202308,202201,CUPRA,CUPRA LEON,Corporate,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
202308,202303,LAND ROVER,DEFENDER,Private,BEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SUV,-1
202308,202201,MERCEDES,SPRINTER 300,Corporate,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,-1
202308,202201,DODGE,,Private,ICE,Gasolina,,REST,Standard,,-1
202308,202306,PEUGEOT,,Private,ICE,Diesel,,REST,Standard,,-1
202309,202111,MINI,HATCHBACK,Private,ICE,Electrico,UKL1,FOCUS SEGMENT,JCW,HACH 3P,-1
202309,202207,DODGE,,Private,ICE,Gasolina,,REST,Standard,,-1
202309,202308,TESLA,MODEL 3,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SEDAN,-2
202309,202209,MERCEDES,CLASE G,Private,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M,SAV,-1
202309,202201,PORSCHE,TAYCAN,Private,BEV,Electrico,GKL,FOCUS SEGMENT,M,ESTATE,-1
202309,202209,CUPRA,BORN,Corporate,BEV,Electrico,UKL2,REST,Standard,HACH 5P,-1
202309,202207,MINI,HATCHBACK,Private,ICE,Electrico,UKL1,FOCUS SEGMENT,Standard,HACH 3P,-1
202309,202205,AUDI,A4,Private,ICE,Gasolina Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,-1
202309,202302,MERCEDES,CLASE GLC,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,-1
202309,202302,VOLKSWAGEN,GOLF,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,-1
