brand,version_dgt,model,segment,subsegment,high_perf,body_type,fuel,fuel_type
CADILLAC,2.0 TURBO AWD LUXURY AUT,CTS,KKL,FOCUS SEGMENT,Standard,SEDAN,Gasolina,ICE
CADILLAC,6.2 V8 PLATINUM AWD AUT,ESCALADE,GKL,FOCUS SEGMENT,Standard,SUV,Gasolina,ICE
CATERHAM,SEVEN 340 CHASIS GRANDE,SUPER SEVEN,KKL,REST,Standard,CABRIO,Gasolina,ICE
CATERHAM,SUPER SEVEN 2000 CHASIS GRANDE,SUPER SEVEN,KKL,REST,Standard,CABRIO,Gasolina,ICE
CENNTRO,LOGISTAR 200 PICK-UP,LOGISTAR,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CENNTRO,LOGISTAR 200 VAN,LOGISTAR,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CENNTRO,LOGISTAR 200 VAN CAJA,LOGISTAR,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CENNTRO,METRO 20KW CHASIS,METRO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CENNTRO,METRO 26KW CHASIS,METRO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,BLUEHDI 100 MAX,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 100 PLUS,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 100 S&S C-SERIES,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 100 S&S COMERCIAL,C3,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 100 S&S FEEL,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 100 S&S FEEL PACK,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 100 S&S LIVE PACK,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 100 S&S SHINE,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 100 S&S YOU!,C3,UKL1,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 110 C-SERIES,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 FEEL,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 FEEL PACK,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 LIVE PACK,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 MAX,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 PLUS,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 S&S C-SERIES,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 S&S FEEL,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 S&S FEEL PACK,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 S&S LIVE PACK,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 S&S SHINE,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 SHINE,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 110 YOU,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 120 6V FURGON 30L1H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 6V FURGON 33L2H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 6V FURGON 33L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 6V FURGON 35L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 6V FURGON 35L3H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 FURGON 30L2H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 FURGON 30L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 FURGON 33L2H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 FURGON 33L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 120 S&S EAT6 SHINE,C3 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 130,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 130 6V,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 130 6V FURGON 30L1H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 130 AUTO MAX,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 130 AUTO PLUS,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,BLUEHDI 130 EAT8 FEEL PACK,C4X,UKL2,REST,Standard,SEDAN,Diesel,ICE
CITROEN,BLUEHDI 130 EAT8 MAX,C4,UKL2,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 130 EAT8 PLUS,C4,UKL2,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 130 EAT8 SHINE,C4X,UKL2,REST,Standard,SEDAN,Diesel,ICE
CITROEN,BLUEHDI 130 S&S C-SERIES,GRAND C4 SPACETOURER,UKL2,REST,Standard,MPV,Diesel,ICE
CITROEN,BLUEHDI 130 S&S EAT8 FEEL PACK,C4,UKL2,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 130 S&S EAT8 SHINE,C4,UKL2,REST,Standard,HACH 5P,Diesel,ICE
CITROEN,BLUEHDI 130 S&S SHINE EAT8,GRAND C4 SPACETOURER,UKL2,REST,Standard,MPV,Diesel,ICE
CITROEN,BLUEHDI 140 6V CAMION 35 L3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V CAMION DOBLE CA,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V CHASIS CABINA 3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V CHASIS DOBLE CA,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 30L1H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 33L2H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 33L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 35 HEAVY,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 35L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 35L3H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 35L3H2 D,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 6V FURGON 35L3H3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CAJA CABINA 35L3H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CAJA CABINA 35L4H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CAJA CABINA HEAVY ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CAJA DOBLE CABINA ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CHASIS CABINA 35L2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CHASIS CABINA 35L3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CHASIS CABINA HEAV,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 CHASIS DOBLE CABIN,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON 33L2H1,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON 33L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON 35L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON 35L3H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON 35L3H3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON EAT8 35L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON EAT8 35L3H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON EAT8 35L3H3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON HEAVY 35L3H,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON HEAVY 35L4H,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 FURGON HEAVY EAT8 ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 PISO CABINA 35L3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 140 PISO CABINA 35L4,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 160 6V,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V CAMION 35 L3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V CAMION DOBLE CA,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V CHASIS CABINA 3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V CHASIS DOBLE CA,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V FURGON 35 HEAVY,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V FURGON 35L2H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V FURGON 35L3H2,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V FURGON 35L3H3,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 165 6V PISO CABINA 35 ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 180 FURGON HEAVY 35L4H,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 180 TALLA M EAT8 BUSIN,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,BLUEHDI 180 TALLA XL EAT8 BUSI,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,C-SERIES BLUEHDI 130,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,C-SERIES BLUEHDI 130 EAT8,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,C-SERIES BLUEHDI 130 S&S,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,C-SERIES PACK HYBRID 180,C5 AIRCROSS,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
CITROEN,C-SERIES PURETECH 130,C5 AIRCROSS,UKL2,REST,Standard,SAV,Gasolina,ICE
CITROEN,C-SERIES PURETECH 130 EAT8,C5 AIRCROSS,UKL2,REST,Standard,SAV,Gasolina,ICE
CITROEN,C-SERIES PURETECH 130 S&S EAT8,C5 AIRCROSS,UKL2,REST,Standard,SAV,Gasolina,ICE
CITROEN,CAJA ABIERTA DOBLE CABINA BLUE,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,CHASIS CABINA 335 BLUEHDI 140 ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,CHASIS CABINA 335 BLUEHDI 165 ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,CHASIS CABINA 435 BLUEHDI 140 ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,CHASIS CABINA 435 BLUEHDI 165 ,JUMPER,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 #TOP1,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 FEEL BUSIN,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 LIVE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 LIVE PACK ,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 PLUS,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 SHINE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 100 SHINE BUSI,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 EAT8 SHINE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 FEEL BUSIN,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 MAX,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 MAX EAT8,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 S&S EAT8 F,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 S&S EAT8 S,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 S&S FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M BLUEHDI 130 SHINE BUSI,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI M PURETECH 110 S&S FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI M PURETECH 110 S&S FEEL ,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI M PURETECH 110 S&S LIVE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI M PURETECH 110 S&S LIVE ,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI M PURETECH 110 S&S SHINE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI M PURETECH 130 S&S EAT8 ,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI XL BLUEHDI 100 FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL BLUEHDI 100 LIVE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL BLUEHDI 100 SHINE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL BLUEHDI 130 PLUS,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL BLUEHDI 130 S&S EAT8 ,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL BLUEHDI 130 S&S FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL BLUEHDI 130 S&S FEEL ,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL BLUEHDI 130 S&S SHINE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Diesel,ICE
CITROEN,COMBI XL PURETECH 110 S&S FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI XL PURETECH 110 S&S LIVE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,COMBI XL PURETECH 110 S&S SHIN,BERLINGO,SKL,REST,Standard,TRANSPORTER,Gasolina,ICE
CITROEN,E-C3 MAX,C3,UKL1,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C3 YOU PACK PLUS,C3,UKL1,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C3 YOU!,C3,UKL1,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 100KW FEEL,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 100KW FEEL PACK,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 100KW SHINE,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 136 PLUS,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 136 YOU,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 156 BUSINESS ED,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 156 MAX,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 156 PLUS,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KW C SERIES,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KW FEEL,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KW FEEL PACK,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KW SHINE,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KWH E SERIES ,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KWH MAX 100KW,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KWH PLUS 100K,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 50KWH YOU 100KW,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 54KWH E SERIES ,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 54KWH MAX 115KW,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 54KWH PLUS 115K,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4 ELECTRICO 54KWH YOU 115KW,C4,UKL2,REST,Standard,HACH 5P,Electrico,BEV
CITROEN,E-C4X ELECTRICO 136 PLUS,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 136 YOU,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 156 BUSINESS E,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 156 MAX,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 156 PLUS,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 50KWH E SERIES,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 50KWH PLUS 100,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 50KWH YOU 100K,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 54KWH E SERIES,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 54KWH MAX 115K,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 54KWH PLUS 115,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-C4X ELECTRICO 54KWH YOU 115K,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,E-COMBI 50KWH PLUS,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI M 50KWH FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI M 50KWH FEEL PACK,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI M 50KWH LIVE PACK,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI M 50KWH MAX,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI M 50KWH PLUS,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI M 50KWH SHINE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI XL 50KWH 100 FEEL PACK,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI XL 50KWH FEEL,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI XL 50KWH LIVE PACK,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-COMBI XL 50KWH SHINE,BERLINGO,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY 50 KWH TALLA M FURGON,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY 50 KWH TALLA M FURGON ,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY 50 KWH TALLA XL FURGON,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY 75 KWH TALLA M DC FURG,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY 75 KWH TALLA M FURGON,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY 75 KWH TALLA M FURGON ,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY 75 KWH TALLA XL FURGON,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA M 50 KWH,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA M 75KWH,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA M COMBI 9,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA M FURGON CLUB,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA XL 50KWH,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA XL 75KWH,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA XL 75KWH CONFORT,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA XL COMBI 9,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-JUMPY TALLA XS FURGON CLUB,JUMPY,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-SPACETOURER TALLA M 50KWH BU,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-SPACETOURER TALLA M 75KWH BU,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-SPACETOURER TALLA M 75KWH FE,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-SPACETOURER TALLA M 75KWH SH,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-SPACETOURER TALLA XL 50KWH B,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,E-SPACETOURER TALLA XL 75KWH B,SPACETOURER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,ELECTRICA 37KWH FURGON 35 HEAV,JUMPER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,ELECTRICA 70KWH FURGON 35 HEAV,JUMPER,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
CITROEN,ELECTRICO 100KW FEEL,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,ELECTRICO 100KW FEEL PACK,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,ELECTRICO 100KW SHINE,C4X,UKL2,REST,Standard,SEDAN,Electrico,BEV
CITROEN,FEEL BLUEHDI 130,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,FEEL BLUEHDI 130 S&S,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,FEEL PACK BLUEHDI 130,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,FEEL PACK BLUEHDI 130 EAT8,C5 AIRCROSS,UKL2,REST,Standard,SAV,Diesel,ICE
CITROEN,FEEL PACK HYBRID 180,C5 AIRCROSS,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
CITROEN,FEEL PACK HYBRID 225,C5 AIRCROSS,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
CITROEN,FEEL PACK PURETECH 130,C5 AIRCROSS,UKL2,REST,Standard,SAV,Gasolina,ICE
