brand,dealer_id,dealer_name,point_of_sale,point_of_sale_id,address,postcode,city,province,latitude,longitude,source_kind,source_confidence,source_url,retrieved_date
Audi,LEIOA WAGEN,Leioa Wagen,"Leioa Wagen, Vizcaya",vizcaya:leioa-wagen,"Iparragirre Etorbidea, 92, 48940 Leioa, Bizkaia",48940,Leioa,Vizcaya,43.3102321,-2.8885786,official_page_postcode_centroid,official,https://www.audi.es/es/compra/buscador-de-concesionarios/vizcaya/leioa-wagen/,2026-07-21
Audi,AUDI CENTER ZARAGOZA,Audi Center Zaragoza,"Audi Center Zaragoza, Zaragoza",zaragoza:audi-center-zaragoza,"C/ Langa del Castillo, 10, 50013, Zaragoza, Zaragoza",50013,Zaragoza,Zaragoza,41.6378000,-0.8653000,official_page_postcode_centroid,official,https://www.audi.es/es/compra/buscador-de-concesionarios/zaragoza/audi-center-zaragoza/,2026-07-21
BYD,BYD VITORIA,BYD Vitoria,BYD Vitoria,BYD VITORIA,,01013,Vitoria,,42.8653764,-2.6586161,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALBACETE,BYD Albacete,BYD Albacete,BYD ALBACETE,,02007,Albacete,,39.0132280,-1.8742070,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALICANTE,BYD Alicante,BYD Alicante,BYD ALICANTE,,03007,Alicante/Alacant,,38.3445543,-0.5225292,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD TORREVIEJA,BYD Torrevieja,BYD Torrevieja,BYD TORREVIEJA,,03183,Torrevieja,,37.9910790,-0.6754330,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ELCHE,BYD Elche,BYD Elche,BYD ELCHE,,03293,Elche/Elx,,38.2581270,-0.7347160,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ORIHUELA,BYD Orihuela,BYD Orihuela,BYD ORIHUELA,,03300,Orihuela,,38.1187990,-0.9379440,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD DENIA POP UP,BYD Dénia Pop-Up,BYD Dénia Pop-Up,BYD DENIA POP UP,,03700,Dénia,,38.8402335,0.1213897,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALMERIA,BYD Almería,BYD Almería,BYD ALMERIA,,04230,Huércal de Almería,,36.8775340,-2.4456840,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD AVILA,BYD Ávila,BYD Ávila,BYD AVILA,,05004,Ávila,,40.6703740,-4.6885730,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD BADAJOZ,BYD Badajoz,BYD Badajoz,BYD BADAJOZ,,06011,Badajoz,,38.8713647,-6.9799284,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MALLORCA,BYD Mallorca,BYD Mallorca,BYD MALLORCA,,07009,Palma,,39.6104516,2.6644755,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD BARCELONA,BYD Barcelona,BYD Barcelona,BYD BARCELONA,,08015,Barcelona,,41.3793756,2.1476646,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MAQUINISTA,BYD Maquinista,BYD Maquinista,BYD MAQUINISTA,,08030,Barcelona,,41.4408728,2.2002578,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SANT CUGAT,BYD Sant Cugat,BYD Sant Cugat,BYD SANT CUGAT,,08174,Sant Cugat del Vallès,,41.4804056,2.0646586,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SANT QUIRZE,BYD Sant Quirze,BYD Sant Quirze,BYD SANT QUIRZE,,08192,Sant Quirze del Vallès,,41.5327356,2.0934665,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MANRESA,BYD Manresa,BYD Manresa,BYD MANRESA,,08272,Sant Fruitós de Bages,,41.7431629,1.8556450,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CABRERA,BYD Cabrera,BYD Cabrera,BYD CABRERA,,08349,Cabrera de Mar,,41.5163810,2.4149400,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD PINEDA DEL MAR,BYD Pineda del Mar,BYD Pineda del Mar,BYD PINEDA DEL MAR,,08397,Pineda de Mar,,41.6239160,2.6742550,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GRANOLLERS,BYD Granollers,BYD Granollers,BYD GRANOLLERS,,08402,Granollers,,41.5922020,2.2855470,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD VIC,BYD Vic,BYD Vic,BYD VIC,,08500,Vic,,41.9220364,2.2520017,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD IGUALADA,BYD Igualada,BYD Igualada,BYD IGUALADA,,08700,Igualada,,41.5842680,1.6290030,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD VILANOVA,BYD Vilanova,BYD Vilanova,BYD VILANOVA,,08800,Vilanova i la Geltrú,,41.2310411,1.7398406,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SANT BOI,BYD Sant Boi,BYD Sant Boi,BYD SANT BOI,,08830,Sant Boi de Llobregat,,41.3240120,2.0309150,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SANT JUST,BYD Sant Just,BYD Sant Just,BYD SANT JUST,,08960,Sant Just Desvern,,41.3794928,2.0683518,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD BURGOS,BYD Burgos,BYD Burgos,BYD BURGOS,,09195,Villagonzalo Pedernales,,42.2969780,-3.7041040,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CACERES,BYD Cáceres,BYD Cáceres,BYD CACERES,,10005,Cáceres,,39.4536334,-6.3827199,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALGECIRAS,BYD Algeciras,BYD Algeciras,BYD ALGECIRAS,,11379,Algeciras,,36.1879519,-5.4354166,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD JEREZ DE LA FRONTERA,BYD Jerez de la Frontera,BYD Jerez de la Frontera,BYD JEREZ DE LA FRONTERA,,11407,Jerez de la Frontera,,36.7092026,-6.1252794,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD VILLARREAL,BYD Villarreal,BYD Villarreal,BYD VILLARREAL,,12540,Vila-real,,39.9368292,-0.0936677,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CIUDAD REAL,BYD Ciudad Real,BYD Ciudad Real,BYD CIUDAD REAL,,13005,Ciudad Real,,38.9856290,-3.9105490,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD VALDEPENAS,BYD Valdepeñas,BYD Valdepeñas,BYD VALDEPENAS,,13300,Valdepeñas,,38.7838540,-3.3917540,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CORDOBA,BYD Córdoba,BYD Córdoba,BYD CORDOBA,,14014,Córdoba,,37.9069139,-4.7263451,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LA CORUNA,BYD La Coruña,BYD La Coruña,BYD LA CORUNA,,15008,A Coruña,,43.3482650,-8.4270490,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SANTIAGO,BYD Santiago,BYD Santiago,BYD SANTIAGO,,15890,Santiago de Compostela,,42.9029350,-8.5197450,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CUENCA,BYD Cuenca,BYD Cuenca,BYD CUENCA,,16004,Cuenca,,40.0528138,-2.1236107,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GIRONA,BYD Girona,BYD Girona,BYD GIRONA,,17458,Girona,,41.9381211,2.8000049,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD FIGUERES,BYD Figueres,BYD Figueres,BYD FIGUERES,,17600,Figueres,,42.2289870,2.9551150,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GRANADA,BYD Granada,BYD Granada,BYD GRANADA,,18210,Peligros,,37.2199105,-3.6265828,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MOTRIL,BYD Motril,BYD Motril,BYD MOTRIL,,18600,Motril,,36.7324250,-3.5078550,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GUADALAJARA,BYD Guadalajara,BYD Guadalajara,BYD GUADALAJARA,,19004,Guadalajara,,40.6412674,-3.1739603,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SAN SEBASTIAN,BYD San Sebastián,BYD San Sebastián,BYD SAN SEBASTIAN,,20160,Lasarte-Oria,,43.2549520,-2.0193560,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD HUELVA,BYD Huelva,BYD Huelva,BYD HUELVA,,21007,Huelva,,37.2760330,-6.9052350,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD HUESCA,BYD Huesca,BYD Huesca,BYD HUESCA,,22004,Huesca,,42.1348379,-0.4185624,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD JAEN,BYD Jaén,BYD Jaén,BYD JAEN,,23009,Jaén,,37.7994560,-3.7912160,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD UBEDA,BYD Úbeda,BYD Úbeda,BYD UBEDA,,23400,Úbeda,,38.0279735,-3.3683218,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LEON,BYD León,BYD León,BYD LEON,,24010,León,,42.5869410,-5.6264780,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LLEIDA,BYD Lleida,BYD Lleida,BYD LLEIDA,,25190,Lleida,,41.6175910,0.6811960,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LOGRONO,BYD Logroño,BYD Logroño,BYD LOGRONO,,26009,Logroño,,42.4724523,-2.4198281,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LUGO,BYD Lugo,BYD Lugo,BYD LUGO,,27298,Lugo,,43.0367540,-7.5760040,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ATOCHA,BYD Atocha,BYD Atocha,BYD ATOCHA,,28007,Madrid,,40.3999480,-3.6725340,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CONCHA ESPINA,BYD Concha Espina,BYD Concha Espina,BYD CONCHA ESPINA,,28016,Madrid,,40.4516268,-3.6846024,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CARABANCHEL,BYD Carabanchel,BYD Carabanchel,BYD CARABANCHEL,,28019,Madrid,,40.3910360,-3.7325126,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALCOBENDAS,BYD Alcobendas,BYD Alcobendas,BYD ALCOBENDAS,,28046,Alcobendas,,40.5298490,-3.6507660,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MAJADAHONDA,BYD Majadahonda,BYD Majadahonda,BYD MAJADAHONDA,,28222,Majadahonda,,40.4557620,-3.8730500,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LAS ROZAS DE MADRID,BYD Las Rozas de Madrid,BYD Las Rozas de Madrid,BYD LAS ROZAS DE MADRID,,28232,Las Rozas de Madrid,,40.4974325,-3.8869751,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ARANJUEZ,BYD Aranjuez,BYD Aranjuez,BYD ARANJUEZ,,28300,Aranjuez,,40.0579794,-3.6145746,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD RIVAS,BYD Rivas,BYD Rivas,BYD RIVAS,,28522,Rivas-Vaciamadrid,,40.3543660,-3.5433240,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALCALA DE HENARES,BYD Alcalá de Henares,BYD Alcalá de Henares,BYD ALCALA DE HENARES,,28806,Alcalá de Henares,,40.4823060,-3.3948200,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LEGANES,BYD Leganés,BYD Leganés,BYD LEGANES,,28914,Leganés,,40.3137001,-3.7729441,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALCORCON,BYD Alcorcón,BYD Alcorcón,BYD ALCORCON,,28922,Alcorcón,,40.3541390,-3.8293710,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MOSTOLES,BYD Móstoles,BYD Móstoles,BYD MOSTOLES,,28936,Móstoles,,40.3158865,-3.8435143,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD COBO CALLEJA,BYD Cobo Calleja,BYD Cobo Calleja,BYD COBO CALLEJA,,28947,Fuenlabrada,,40.2697347,-3.7438154,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MALAGA,BYD Málaga,BYD Málaga,BYD MALAGA,,29004,Málaga,,36.6680205,-4.4775944,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MALAGA II,BYD Málaga II,BYD Málaga II,BYD MALAGA II,,29006,Málaga,,36.7079190,-4.4780190,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MARBELLA,BYD Marbella,BYD Marbella,BYD MARBELLA,,29603,Marbella,,36.5088768,-4.8671530,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MURCIA,BYD Murcia,BYD Murcia,BYD MURCIA,,30100,Murcia,,38.0052899,-1.1442415,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CARTAGENA,BYD Cartagena,BYD Cartagena,BYD CARTAGENA,,30310,Cartagena,,37.6313130,-1.0028670,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LORCA,BYD Lorca,BYD Lorca,BYD LORCA,,30800,Lorca,,37.6579043,-1.7093411,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD PAMPLONA,BYD Pamplona,BYD Pamplona,BYD PAMPLONA,,31191,Pamplona,,42.7879020,-1.6348470,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ORENSE,BYD Orense,BYD Orense,BYD ORENSE,,32911,Ourense,,42.2825780,-7.8570140,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GIJON,BYD Gijón,BYD Gijón,BYD GIJON,,33392,Gijón,,43.5084447,-5.6938652,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD OVIEDO,BYD Oviedo,BYD Oviedo,BYD OVIEDO,,33420,Oviedo,,43.4064817,-5.8077213,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD AVILES,BYD Avilés,BYD Avilés,BYD AVILES,,33490,Avilés,,43.5589760,-5.9100930,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD PALENCIA POP UP,BYD Palencia Pop-Up,BYD Palencia Pop-Up,BYD PALENCIA POP UP,,34004,Palencia,,42.0018357,-4.5124663,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GRAN CANARIA,BYD Gran Canaria,BYD Gran Canaria,BYD GRAN CANARIA,,35014,Las Palmas de Gran Canaria,,28.1007060,-15.4372840,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GRAN CANARIA SUR,BYD Gran Canaria Sur,BYD Gran Canaria Sur,BYD GRAN CANARIA SUR,,35111,Las Palmas,,27.8635741,-15.4308645,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LANZAROTE,BYD Lanzarote,BYD Lanzarote,BYD LANZAROTE,,35550,Lanzarote,,28.9749790,-13.5693170,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD FUERTEVENTURA,BYD Fuerteventura,BYD Fuerteventura,BYD FUERTEVENTURA,,35600,Fuerteventura,,28.5045370,-13.8655140,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD VIGO,BYD Vigo,BYD Vigo,BYD VIGO,,36213,Vigo,,42.1970842,-8.7644879,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LALIN,BYD Lalín,BYD Lalín,BYD LALIN,,36500,Lalín,,42.6745100,-8.1521170,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD CALDAS,BYD Caldas,BYD Caldas,BYD CALDAS,,36615,Caldas de Reis,,42.5761980,-8.7201540,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SALAMANCA,BYD Salamanca,BYD Salamanca,BYD SALAMANCA,,37184,Villares de la Reina,,40.9921950,-5.6453910,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD TENERIFE,BYD Tenerife,BYD Tenerife,BYD TENERIFE,,38108,Santa Cruz de Tenerife,,28.4616870,-16.3000411,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD TENERIFE SUR,BYD Tenerife Sur,BYD Tenerife Sur,BYD TENERIFE SUR,,38639,Santa Cruz de Tenerife,,28.0516630,-16.6180950,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD LA PALMA,BYD La Palma,BYD La Palma,BYD LA PALMA,,38750,La Palma,,28.6455070,-17.8861300,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SANTANDER,BYD Santander,BYD Santander,BYD SANTANDER,,39011,Santander,,43.4447925,-3.8336215,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SEGOVIA,BYD Segovia,BYD Segovia,BYD SEGOVIA,,40006,Segovia,,40.9239256,-4.1095312,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SEVILLA,BYD Sevilla,BYD Sevilla,BYD SEVILLA,,41007,Sevilla,,37.3934960,-5.9544260,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SEVILLA SUR,BYD Sevilla Sur,BYD Sevilla Sur,BYD SEVILLA SUR,,41014,Sevilla,,37.3354519,-5.9705498,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD DOS HERMANAS,BYD Dos Hermanas,BYD Dos Hermanas,BYD DOS HERMANAS,,41703,Dos Hermanas,,37.2808634,-5.9364420,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD TARRAGONA,BYD Tarragona,BYD Tarragona,BYD TARRAGONA,,43006,Tarragona,,41.1148681,1.2173955,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD REUS,BYD Reus,BYD Reus,BYD REUS,,43206,Reus,,41.1714492,1.0865425,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD TOLEDO,BYD Toledo,BYD Toledo,BYD TOLEDO,,45280,Toledo,,39.9118170,-4.0097260,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD TALAVERA,BYD Talavera,BYD Talavera,BYD TALAVERA,,45600,Talavera de la Reina,,39.9591049,-4.8472240,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD VALENCIA,BYD Valencia,BYD Valencia,BYD VALENCIA,,46026,Valencia,,39.4280420,-0.3719880,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ALGINET,BYD Alginet,BYD Alginet,BYD ALGINET,,46230,Alginet,,39.2490620,-0.4772790,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD SAGUNTO,BYD Sagunto,BYD Sagunto,BYD SAGUNTO,,46520,Sagunto,,39.6552640,-0.2258850,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD GANDIA,BYD Gandia,BYD Gandia,BYD GANDIA,,46701,Gandia,,38.9565290,-0.1776400,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD TORRENT,BYD Torrent,BYD Torrent,BYD TORRENT,,46900,Torrent,,39.4413760,-0.4588080,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD MANISES,BYD Manises,BYD Manises,BYD MANISES,,46940,Manises,,39.4854764,-0.4648265,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD VALLADOLID,BYD Valladolid,BYD Valladolid,BYD VALLADOLID,,47016,Valladolid,,41.6320212,-4.7659611,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD BILBAO,BYD Bilbao,BYD Bilbao,BYD BILBAO,,48011,Bilbao,,43.2650846,-2.9421881,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD BARAKALDO,BYD Barakaldo,BYD Barakaldo,BYD BARAKALDO,,48901,Barakaldo,,43.3005916,-2.9995506,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
BYD,BYD ZARAGOZA,BYD Zaragoza,BYD Zaragoza,BYD ZARAGOZA,,50011,Zaragoza,,41.6626490,-0.9286280,official_api,official,https://www.byd.com/es-es/find-store,2026-07-21
Bentley,osm:node:12708502520,Aixam,Aixam,osm:node:12708502520,,,,,43.0229035,-7.5652885,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/12708502520,2026-07-21
Bentley,osm:node:3611166042,Bentley Madrid,Bentley Madrid,osm:node:3611166042,Avenida de Concha Espina 20,,,,40.4515867,-3.6845141,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/3611166042,2026-07-21
Bentley,osm:node:4885020996,Bentley,Bentley,osm:node:4885020996,Calle de Alcalá 101,28001,Madrid,,40.4215913,-3.6832778,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/4885020996,2026-07-21
Bentley,osm:way:323731378,Bentley Marbella,Bentley Marbella,osm:way:323731378,Avenida Norberto Goizueta Díaz,29670,,,36.4799261,-4.9934755,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/323731378,2026-07-21
Bentley,osm:node:3198835527,Domingo Alonso Servicio,Domingo Alonso Servicio,osm:node:3198835527,Calle Luis Correa Medina 23,35013,Miller Bajo. Las Palmas de Gran Canaria.,,28.1016816,-15.4382553,openstreetmap_name_match,community,https://www.openstreetmap.org/node/3198835527,2026-07-21
