anyo,mes,marca,canal,dgt,simmix,delta,delta_pct
2024,11,Audi,Corporate,1747,1753,-6,-0.34
2024,11,Audi,Private,853,851,2,0.24
2024,11,Audi,RAC,305,301,4,1.33
2024,12,Audi,Corporate,1952,1964,-12,-0.61
2024,12,Audi,Private,1058,1054,4,0.38
2024,12,Audi,RAC,353,346,7,2.02
2025,01,Audi,Corporate,1271,1280,-9,-0.7
2025,01,Audi,Private,809,800,9,1.12
2025,01,Audi,RAC,643,643,0,0.0
2025,02,Audi,Corporate,1351,1352,-1,-0.07
2025,02,Audi,Private,832,832,0,0.0
2025,02,Audi,RAC,857,857,0,0.0
2025,03,Audi,Corporate,1223,1228,-5,-0.41
2025,03,Audi,Private,903,902,1,0.11
2025,03,Audi,RAC,1563,1557,6,0.39
2025,04,Audi,Corporate,1465,1501,-36,-2.4
2025,04,Audi,Private,1054,1029,25,2.43
2025,04,Audi,RAC,1149,1135,14,1.23
2025,05,Audi,Corporate,1504,1522,-18,-1.18
2025,05,Audi,Private,1012,1007,5,0.5
2025,05,Audi,RAC,1243,1231,12,0.97
2025,06,Audi,Corporate,1728,1747,-19,-1.09
2025,06,Audi,Private,1088,1072,16,1.49
2025,06,Audi,RAC,954,949,5,0.53
2025,07,Audi,Corporate,1517,1541,-24,-1.56
2025,07,Audi,Private,1146,1121,25,2.23
2025,07,Audi,RAC,608,609,-1,-0.16
2025,08,Audi,Corporate,1205,1211,-6,-0.5
2025,08,Audi,Private,886,883,3,0.34
2025,08,Audi,RAC,165,161,4,2.48
2025,09,Audi,Corporate,1611,1620,-9,-0.56
2025,09,Audi,Private,979,974,5,0.51
2025,09,Audi,RAC,249,244,5,2.05
2025,10,Audi,Corporate,1868,1895,-27,-1.42
2025,10,Audi,Private,1507,1479,28,1.89
2025,10,Audi,RAC,256,255,1,0.39
2025,11,Audi,Corporate,2007,2014,-7,-0.35
2025,11,Audi,Private,1251,1244,7,0.56
2025,11,Audi,RAC,610,612,-2,-0.33
2025,12,Audi,Corporate,2577,2608,-31,-1.19
2025,12,Audi,Private,1473,1466,7,0.48
2025,12,Audi,RAC,729,705,24,3.4
2025,07,BAIC,Corporate,0,9,-9,-100.0
2025,07,BAIC,Private,0,0,0,
2025,07,BAIC,RAC,0,0,0,
2025,09,BAIC,Corporate,0,5,-5,-100.0
2025,09,BAIC,Private,0,0,0,
2025,09,BAIC,RAC,0,2,-2,-100.0
2025,10,BAIC,Corporate,0,4,-4,-100.0
2025,10,BAIC,Private,0,1,-1,-100.0
2025,10,BAIC,RAC,0,0,0,
2025,11,BAIC,Corporate,0,2,-2,-100.0
2025,11,BAIC,Private,0,3,-3,-100.0
2025,11,BAIC,RAC,0,0,0,
2025,12,BAIC,Corporate,0,3,-3,-100.0
2025,12,BAIC,Private,0,3,-3,-100.0
2025,12,BAIC,RAC,0,0,0,
2023,01,BMW,Corporate,1446,1447,-1,-0.07
2023,01,BMW,Private,608,593,15,2.53
2023,01,BMW,RAC,27,27,0,0.0
2023,02,BMW,Corporate,1263,1267,-4,-0.32
2023,02,BMW,Private,534,514,20,3.89
2023,02,BMW,RAC,28,28,0,0.0
2023,03,BMW,Corporate,1974,1972,2,0.1
2023,03,BMW,Private,835,805,30,3.73
2023,03,BMW,RAC,438,438,0,0.0
2023,04,BMW,Corporate,1567,1563,4,0.26
2023,04,BMW,Private,732,719,13,1.81
2023,04,BMW,RAC,275,275,0,0.0
2023,05,BMW,Corporate,1905,1879,26,1.38
2023,05,BMW,Private,842,822,20,2.43
2023,05,BMW,RAC,327,354,-27,-7.63
2023,06,BMW,Corporate,2668,2668,0,0.0
2023,06,BMW,Private,729,716,13,1.82
2023,06,BMW,RAC,212,212,0,0.0
2023,07,BMW,Corporate,2049,2051,-2,-0.1
2023,07,BMW,Private,717,699,18,2.58
2023,07,BMW,RAC,124,122,2,1.64
2023,08,BMW,Corporate,1361,1365,-4,-0.29
2023,08,BMW,Private,545,536,9,1.68
2023,08,BMW,RAC,33,33,0,0.0
2023,09,BMW,Corporate,2200,2254,-54,-2.4
2023,09,BMW,Private,918,942,-24,-2.55
2023,09,BMW,RAC,45,46,-1,-2.17
2023,10,BMW,Corporate,1881,1869,12,0.64
2023,10,BMW,Private,998,891,107,12.01
2023,10,BMW,RAC,3,3,0,0.0
2023,11,BMW,Corporate,2451,2461,-10,-0.41
2023,11,BMW,Private,1303,1275,28,2.2
2023,11,BMW,RAC,12,12,0,0.0
2023,12,BMW,Corporate,2342,2356,-14,-0.59
2023,12,BMW,Private,1656,1632,24,1.47
2023,12,BMW,RAC,69,66,3,4.55
2024,01,BMW,Corporate,2277,2319,-42,-1.81
2024,01,BMW,Private,1260,1197,63,5.26
2024,01,BMW,RAC,66,66,0,0.0
2024,02,BMW,Corporate,1735,1746,-11,-0.63
2024,02,BMW,Private,823,796,27,3.39
2024,02,BMW,RAC,767,767,0,0.0
2024,03,BMW,Corporate,2180,2177,3,0.14
2024,03,BMW,Private,1020,992,28,2.82
2024,03,BMW,RAC,738,742,-4,-0.54
2024,04,BMW,Corporate,2221,2225,-4,-0.18
2024,04,BMW,Private,912,890,22,2.47
2024,04,BMW,RAC,739,739,0,0.0
2024,05,BMW,Corporate,2305,2368,-63,-2.66
2024,05,BMW,Private,1065,986,79,8.01
2024,05,BMW,RAC,795,790,5,0.63
2024,06,BMW,Corporate,2721,2728,-7,-0.26
2024,06,BMW,Private,1153,1124,29,2.58
2024,06,BMW,RAC,738,738,0,0.0
2024,07,BMW,Corporate,2007,2012,-5,-0.25
2024,07,BMW,Private,1004,990,14,1.41
2024,07,BMW,RAC,112,112,0,0.0
2024,08,BMW,Corporate,1360,1365,-5,-0.37
2024,08,BMW,Private,1010,1000,10,1.0
2024,08,BMW,RAC,56,55,1,1.82
2024,09,BMW,Corporate,2155,2178,-23,-1.06
2024,09,BMW,Private,1278,1247,31,2.49
2024,09,BMW,RAC,42,42,0,0.0
2024,10,BMW,Corporate,2225,2235,-10,-0.45
2024,10,BMW,Private,1254,1226,28,2.28
2024,10,BMW,RAC,20,20,0,0.0
2024,11,BMW,Corporate,2319,2317,2,0.09
2024,11,BMW,Private,1325,1311,14,1.07
2024,11,BMW,RAC,203,202,1,0.5
2024,12,BMW,Corporate,3613,3628,-15,-0.41
2024,12,BMW,Private,1534,1509,25,1.66
2024,12,BMW,RAC,344,345,-1,-0.29
2025,01,BMW,Corporate,1686,1689,-3,-0.18
2025,01,BMW,Private,813,789,24,3.04
2025,01,BMW,RAC,37,37,0,0.0
2025,02,BMW,Corporate,1741,1746,-5,-0.29
2025,02,BMW,Private,956,938,18,1.92
2025,02,BMW,RAC,410,410,0,0.0
2025,03,BMW,Corporate,1993,1995,-2,-0.1
2025,03,BMW,Private,1211,1182,29,2.45
2025,03,BMW,RAC,1252,1253,-1,-0.08
2025,04,BMW,Corporate,1891,1898,-7,-0.37
2025,04,BMW,Private,958,940,18,1.91
2025,04,BMW,RAC,1079,1078,1,0.09
2025,05,BMW,Corporate,2724,2735,-11,-0.4
2025,05,BMW,Private,1128,1104,24,2.17
2025,05,BMW,RAC,1314,1314,0,0.0
2025,06,BMW,Corporate,2991,3002,-11,-0.37
2025,06,BMW,Private,1179,1157,22,1.9
2025,06,BMW,RAC,884,884,0,0.0
2025,07,BMW,Corporate,2377,2388,-11,-0.46
2025,07,BMW,Private,1062,1034,28,2.71
2025,07,BMW,RAC,404,404,0,0.0
2025,08,BMW,Corporate,1482,1493,-11,-0.74
2025,08,BMW,Private,786,766,20,2.61
2025,08,BMW,RAC,24,24,0,0.0
2025,09,BMW,Corporate,2135,2146,-11,-0.51
2025,09,BMW,Private,1050,1029,21,2.04
2025,09,BMW,RAC,79,79,0,0.0
2025,10,BMW,Corporate,2496,2511,-15,-0.6
2025,10,BMW,Private,1042,1012,30,2.96
2025,10,BMW,RAC,741,741,0,0.0
2025,11,BMW,Corporate,2441,2449,-8,-0.33
2025,11,BMW,Private,1066,1044,22,2.11
2025,11,BMW,RAC,364,364,0,0.0
2025,12,BMW,Corporate,2318,2334,-16,-0.69
2025,12,BMW,Private,1493,1463,30,2.05
2025,12,BMW,RAC,368,368,0,0.0
2023,02,BYD,Corporate,1,0,1,
2023,02,BYD,Private,0,0,0,
2023,02,BYD,RAC,0,0,0,
2023,03,BYD,Corporate,24,24,0,0.0
2023,03,BYD,Private,0,0,0,
2023,03,BYD,RAC,4,0,4,
2023,04,BYD,Corporate,5,2,3,150.0
2023,04,BYD,Private,0,0,0,
2023,04,BYD,RAC,0,0,0,
2023,05,BYD,Corporate,11,11,0,0.0
2023,05,BYD,Private,17,17,0,0.0
2023,05,BYD,RAC,0,0,0,
2023,06,BYD,Corporate,33,33,0,0.0
2023,06,BYD,Private,30,30,0,0.0
2023,06,BYD,RAC,0,0,0,
2023,07,BYD,Corporate,5,3,2,66.67
2023,07,BYD,Private,14,14,0,0.0
2023,07,BYD,RAC,0,0,0,
2023,08,BYD,Corporate,2,2,0,0.0
2023,08,BYD,Private,18,18,0,0.0
2023,08,BYD,RAC,0,0,0,
2023,09,BYD,Corporate,17,17,0,0.0
2023,09,BYD,Private,31,31,0,0.0
2023,09,BYD,RAC,0,0,0,
2023,10,BYD,Corporate,19,19,0,0.0
2023,10,BYD,Private,98,98,0,0.0
2023,10,BYD,RAC,0,0,0,
2023,11,BYD,Corporate,43,34,9,26.47
2023,11,BYD,Private,121,122,-1,-0.82
2023,11,BYD,RAC,0,0,0,
2023,12,BYD,Corporate,55,55,0,0.0
2023,12,BYD,Private,108,108,0,0.0
2023,12,BYD,RAC,0,0,0,
2024,01,BYD,Corporate,18,18,0,0.0
2024,01,BYD,Private,125,125,0,0.0
2024,01,BYD,RAC,0,0,0,
2024,02,BYD,Corporate,21,20,1,5.0
2024,02,BYD,Private,165,166,-1,-0.6
2024,02,BYD,RAC,0,0,0,
2024,03,BYD,Corporate,10,10,0,0.0
2024,03,BYD,Private,95,95,0,0.0
2024,03,BYD,RAC,0,0,0,
2024,04,BYD,Corporate,83,83,0,0.0
2024,04,BYD,Private,201,201,0,0.0
2024,04,BYD,RAC,0,0,0,
2024,05,BYD,Corporate,52,52,0,0.0
2024,05,BYD,Private,151,151,0,0.0
2024,05,BYD,RAC,0,0,0,
2024,06,BYD,Corporate,88,87,1,1.15
2024,06,BYD,Private,182,183,-1,-0.55
2024,06,BYD,RAC,0,0,0,
2024,07,BYD,Corporate,60,60,0,0.0
2024,07,BYD,Private,222,222,0,0.0
2024,07,BYD,RAC,0,0,0,
2024,08,BYD,Corporate,87,85,2,2.35
2024,08,BYD,Private,268,270,-2,-0.74
2024,08,BYD,RAC,0,0,0,
2024,09,BYD,Corporate,79,70,9,12.86
2024,09,BYD,Private,437,438,-1,-0.23
2024,09,BYD,RAC,120,120,0,0.0
2024,10,BYD,Corporate,95,96,-1,-1.04
2024,10,BYD,Private,624,624,0,0.0
2024,10,BYD,RAC,80,80,0,0.0
2024,11,BYD,Corporate,131,131,0,0.0
2024,11,BYD,Private,667,667,0,0.0
2024,11,BYD,RAC,0,0,0,
2024,12,BYD,Corporate,242,242,0,0.0
2024,12,BYD,Private,944,944,0,0.0
2024,12,BYD,RAC,160,160,0,0.0
2025,01,BYD,Corporate,212,217,-5,-2.3
2025,01,BYD,Private,940,935,5,0.53
2025,01,BYD,RAC,40,40,0,0.0
2025,02,BYD,Corporate,173,171,2,1.17
2025,02,BYD,Private,820,821,-1,-0.12
2025,02,BYD,RAC,0,0,0,
2025,03,BYD,Corporate,329,326,3,0.92
2025,03,BYD,Private,948,950,-2,-0.21
2025,03,BYD,RAC,350,350,0,0.0
2025,04,BYD,Corporate,214,214,0,0.0
2025,04,BYD,Private,879,880,-1,-0.11
2025,04,BYD,RAC,456,455,1,0.22
2025,05,BYD,Corporate,505,472,33,6.99
2025,05,BYD,Private,1316,1313,3,0.23
2025,05,BYD,RAC,610,645,-35,-5.43
2025,06,BYD,Corporate,911,908,3,0.33
2025,06,BYD,Private,1443,1445,-2,-0.14
2025,06,BYD,RAC,54,55,-1,-1.82
2025,07,BYD,Corporate,356,351,5,1.42
2025,07,BYD,Private,1801,1806,-5,-0.28
2025,07,BYD,RAC,0,0,0,
2025,08,BYD,Corporate,362,353,9,2.55
2025,08,BYD,Private,1465,1472,-7,-0.48
2025,08,BYD,RAC,0,1,-1,-100.0
2025,09,BYD,Corporate,664,667,-3,-0.45
2025,09,BYD,Private,1773,1770,3,0.17
2025,09,BYD,RAC,0,0,0,
2025,10,BYD,Corporate,656,654,2,0.31
2025,10,BYD,Private,2151,2151,0,0.0
2025,10,BYD,RAC,2,2,0,0.0
2025,11,BYD,Corporate,765,756,9,1.19
2025,11,BYD,Private,2163,2170,-7,-0.32
2025,11,BYD,RAC,4,4,0,0.0
2025,12,BYD,Corporate,954,947,7,0.74
2025,12,BYD,Private,2243,2249,-6,-0.27
2025,12,BYD,RAC,3,3,0,0.0
2023,01,Bentley,Corporate,0,0,0,
2023,01,Bentley,Private,0,3,-3,-100.0
2023,01,Bentley,RAC,0,1,-1,-100.0
2023,02,Bentley,Corporate,0,3,-3,-100.0
2023,02,Bentley,Private,0,2,-2,-100.0
2023,02,Bentley,RAC,0,1,-1,-100.0
2023,03,Bentley,Corporate,0,1,-1,-100.0
2023,03,Bentley,Private,0,1,-1,-100.0
2023,03,Bentley,RAC,0,0,0,
2023,04,Bentley,Corporate,0,5,-5,-100.0
2023,04,Bentley,Private,0,2,-2,-100.0
2023,04,Bentley,RAC,0,0,0,
2023,05,Bentley,Corporate,0,4,-4,-100.0
2023,05,Bentley,Private,0,3,-3,-100.0
2023,05,Bentley,RAC,0,0,0,
2023,06,Bentley,Corporate,0,5,-5,-100.0
2023,06,Bentley,Private,0,3,-3,-100.0
2023,06,Bentley,RAC,0,0,0,
2023,07,Bentley,Corporate,0,4,-4,-100.0
2023,07,Bentley,Private,0,7,-7,-100.0
2023,07,Bentley,RAC,0,0,0,
2023,08,Bentley,Corporate,0,1,-1,-100.0
2023,08,Bentley,Private,0,3,-3,-100.0
2023,08,Bentley,RAC,0,0,0,
2023,09,Bentley,Corporate,0,2,-2,-100.0
2023,09,Bentley,Private,0,3,-3,-100.0
2023,09,Bentley,RAC,0,0,0,
2023,10,Bentley,Corporate,0,3,-3,-100.0
2023,10,Bentley,Private,0,4,-4,-100.0
2023,10,Bentley,RAC,0,0,0,
2023,11,Bentley,Corporate,0,2,-2,-100.0
2023,11,Bentley,Private,0,3,-3,-100.0
2023,11,Bentley,RAC,0,0,0,
2023,12,Bentley,Corporate,0,3,-3,-100.0
2023,12,Bentley,Private,0,1,-1,-100.0
2023,12,Bentley,RAC,0,0,0,
2024,01,Bentley,Corporate,0,3,-3,-100.0
2024,01,Bentley,Private,0,2,-2,-100.0
2024,01,Bentley,RAC,0,2,-2,-100.0
2024,02,Bentley,Corporate,0,2,-2,-100.0
2024,02,Bentley,Private,0,2,-2,-100.0
2024,02,Bentley,RAC,0,0,0,
2024,03,Bentley,Corporate,0,2,-2,-100.0
2024,03,Bentley,Private,0,3,-3,-100.0
2024,03,Bentley,RAC,0,0,0,
2024,04,Bentley,Corporate,0,3,-3,-100.0
2024,04,Bentley,Private,0,3,-3,-100.0
2024,04,Bentley,RAC,0,1,-1,-100.0
2024,05,Bentley,Corporate,0,1,-1,-100.0
2024,05,Bentley,Private,0,2,-2,-100.0
2024,05,Bentley,RAC,0,0,0,
2024,06,Bentley,Corporate,0,2,-2,-100.0
2024,06,Bentley,Private,0,6,-6,-100.0
2024,06,Bentley,RAC,0,0,0,
2024,07,Bentley,Corporate,0,2,-2,-100.0
2024,07,Bentley,Private,0,2,-2,-100.0
2024,07,Bentley,RAC,0,0,0,
2024,08,Bentley,Corporate,0,0,0,
2024,08,Bentley,Private,0,3,-3,-100.0
2024,08,Bentley,RAC,0,0,0,
2024,10,Bentley,Corporate,0,1,-1,-100.0
2024,10,Bentley,Private,0,4,-4,-100.0
2024,10,Bentley,RAC,0,0,0,
2024,11,Bentley,Corporate,0,7,-7,-100.0
2024,11,Bentley,Private,0,2,-2,-100.0
2024,11,Bentley,RAC,0,0,0,
2024,12,Bentley,Corporate,0,1,-1,-100.0
2024,12,Bentley,Private,0,4,-4,-100.0
2024,12,Bentley,RAC,0,0,0,
2025,01,Bentley,Corporate,0,5,-5,-100.0
2025,01,Bentley,Private,0,7,-7,-100.0
2025,01,Bentley,RAC,0,0,0,
2025,02,Bentley,Corporate,0,1,-1,-100.0
2025,02,Bentley,Private,0,0,0,
2025,02,Bentley,RAC,0,1,-1,-100.0
2025,03,Bentley,Corporate,0,1,-1,-100.0
2025,03,Bentley,Private,0,3,-3,-100.0
2025,03,Bentley,RAC,0,0,0,
2025,04,Bentley,Corporate,0,1,-1,-100.0
2025,04,Bentley,Private,0,4,-4,-100.0
2025,04,Bentley,RAC,0,0,0,
2025,05,Bentley,Corporate,0,4,-4,-100.0
2025,05,Bentley,Private,0,3,-3,-100.0
2025,05,Bentley,RAC,0,0,0,
2025,06,Bentley,Corporate,0,1,-1,-100.0
2025,06,Bentley,Private,0,5,-5,-100.0
2025,06,Bentley,RAC,0,1,-1,-100.0
2025,07,Bentley,Corporate,0,7,-7,-100.0
2025,07,Bentley,Private,0,4,-4,-100.0
2025,07,Bentley,RAC,0,0,0,
2025,08,Bentley,Corporate,0,3,-3,-100.0
2025,08,Bentley,Private,0,3,-3,-100.0
2025,08,Bentley,RAC,0,0,0,
2025,09,Bentley,Corporate,0,3,-3,-100.0
2025,09,Bentley,Private,0,6,-6,-100.0
2025,09,Bentley,RAC,0,0,0,
2025,10,Bentley,Corporate,0,1,-1,-100.0
2025,10,Bentley,Private,0,7,-7,-100.0
2025,10,Bentley,RAC,0,0,0,
2025,11,Bentley,Corporate,0,4,-4,-100.0
2025,11,Bentley,Private,0,2,-2,-100.0
2025,11,Bentley,RAC,0,0,0,
2025,12,Bentley,Corporate,0,2,-2,-100.0
2025,12,Bentley,Private,0,0,0,
2025,12,Bentley,RAC,0,1,-1,-100.0
2025,03,Bestune,Corporate,0,1,-1,-100.0
2025,03,Bestune,Private,0,0,0,
2025,03,Bestune,RAC,0,0,0,
2025,04,Bestune,Corporate,0,2,-2,-100.0
2025,04,Bestune,Private,0,0,0,
2025,04,Bestune,RAC,0,0,0,
2025,05,Bestune,Corporate,0,2,-2,-100.0
2025,05,Bestune,Private,0,3,-3,-100.0
2025,05,Bestune,RAC,0,1,-1,-100.0
2025,06,Bestune,Corporate,0,2,-2,-100.0
2025,06,Bestune,Private,0,4,-4,-100.0
2025,06,Bestune,RAC,0,2,-2,-100.0
2025,07,Bestune,Corporate,0,2,-2,-100.0
2025,07,Bestune,Private,0,9,-9,-100.0
2025,07,Bestune,RAC,0,1,-1,-100.0
2025,08,Bestune,Corporate,0,2,-2,-100.0
2025,08,Bestune,Private,0,8,-8,-100.0
2025,08,Bestune,RAC,0,0,0,
2025,09,Bestune,Corporate,0,4,-4,-100.0
2025,09,Bestune,Private,0,5,-5,-100.0
2025,09,Bestune,RAC,0,3,-3,-100.0
2025,10,Bestune,Corporate,0,4,-4,-100.0
2025,10,Bestune,Private,0,13,-13,-100.0
2025,10,Bestune,RAC,0,0,0,
2025,11,Bestune,Corporate,0,3,-3,-100.0
2025,11,Bestune,Private,0,8,-8,-100.0
2025,11,Bestune,RAC,0,1,-1,-100.0
2025,12,Bestune,Corporate,0,1,-1,-100.0
2025,12,Bestune,Private,0,8,-8,-100.0
2025,12,Bestune,RAC,0,0,0,
2023,02,Cadillac,Corporate,0,1,-1,-100.0
2023,02,Cadillac,Private,0,0,0,
2023,02,Cadillac,RAC,0,0,0,
2023,03,Cadillac,Corporate,0,1,-1,-100.0
2023,03,Cadillac,Private,0,0,0,
2023,03,Cadillac,RAC,0,0,0,
2023,09,Cadillac,Corporate,0,1,-1,-100.0
2023,09,Cadillac,Private,0,0,0,
2023,09,Cadillac,RAC,0,0,0,
2024,03,Cadillac,Corporate,0,1,-1,-100.0
2024,03,Cadillac,Private,0,0,0,
2024,03,Cadillac,RAC,0,0,0,
2025,12,Cadillac,Corporate,0,1,-1,-100.0
2025,12,Cadillac,Private,0,0,0,
2025,12,Cadillac,RAC,0,0,0,
2023,10,Caterham,Corporate,0,0,0,
2023,10,Caterham,Private,0,1,-1,-100.0
2023,10,Caterham,RAC,0,0,0,
2024,02,Caterham,Corporate,0,1,-1,-100.0
2024,02,Caterham,Private,0,1,-1,-100.0
2024,02,Caterham,RAC,0,0,0,
2024,11,Caterham,Corporate,0,1,-1,-100.0
2024,11,Caterham,Private,0,0,0,
2024,11,Caterham,RAC,0,0,0,
2025,02,Caterham,Corporate,0,1,-1,-100.0
2025,02,Caterham,Private,0,0,0,
2025,02,Caterham,RAC,0,0,0,
2025,05,Caterham,Corporate,0,4,-4,-100.0
2025,05,Caterham,Private,0,1,-1,-100.0
2025,05,Caterham,RAC,0,0,0,
2025,06,Caterham,Corporate,0,1,-1,-100.0
2025,06,Caterham,Private,0,0,0,
2025,06,Caterham,RAC,0,0,0,
2025,08,Caterham,Corporate,0,1,-1,-100.0
2025,08,Caterham,Private,0,3,-3,-100.0
2025,08,Caterham,RAC,0,0,0,
2025,09,Caterham,Corporate,0,0,0,
2025,09,Caterham,Private,0,1,-1,-100.0
2025,09,Caterham,RAC,0,0,0,
2023,01,Cenntro,Corporate,0,1,-1,-100.0
2023,01,Cenntro,Private,0,1,-1,-100.0
2023,01,Cenntro,RAC,0,0,0,
2023,02,Cenntro,Corporate,0,1,-1,-100.0
2023,02,Cenntro,Private,0,0,0,
2023,02,Cenntro,RAC,0,0,0,
2023,03,Cenntro,Corporate,0,5,-5,-100.0
2023,03,Cenntro,Private,0,0,0,
2023,03,Cenntro,RAC,0,0,0,
2023,06,Cenntro,Corporate,0,3,-3,-100.0
2023,06,Cenntro,Private,0,1,-1,-100.0
2023,06,Cenntro,RAC,0,0,0,
2023,07,Cenntro,Corporate,0,1,-1,-100.0
2023,07,Cenntro,Private,0,0,0,
2023,07,Cenntro,RAC,0,0,0,
2023,08,Cenntro,Corporate,0,1,-1,-100.0
2023,08,Cenntro,Private,0,0,0,
2023,08,Cenntro,RAC,0,0,0,
2023,09,Cenntro,Corporate,0,1,-1,-100.0
2023,09,Cenntro,Private,0,0,0,
2023,09,Cenntro,RAC,0,1,-1,-100.0
2023,10,Cenntro,Corporate,0,2,-2,-100.0
2023,10,Cenntro,Private,0,0,0,
2023,10,Cenntro,RAC,0,0,0,
2023,11,Cenntro,Corporate,0,1,-1,-100.0
2023,11,Cenntro,Private,0,0,0,
2023,11,Cenntro,RAC,0,0,0,
2023,12,Cenntro,Corporate,0,2,-2,-100.0
2023,12,Cenntro,Private,0,0,0,
2023,12,Cenntro,RAC,0,0,0,
2024,01,Cenntro,Corporate,0,1,-1,-100.0
2024,01,Cenntro,Private,0,0,0,
2024,01,Cenntro,RAC,0,0,0,
2024,06,Cenntro,Corporate,0,3,-3,-100.0
2024,06,Cenntro,Private,0,0,0,
2024,06,Cenntro,RAC,0,0,0,
2024,07,Cenntro,Corporate,0,2,-2,-100.0
2024,07,Cenntro,Private,0,0,0,
2024,07,Cenntro,RAC,0,0,0,
2024,08,Cenntro,Corporate,0,2,-2,-100.0
2024,08,Cenntro,Private,0,0,0,
2024,08,Cenntro,RAC,0,0,0,
2024,10,Cenntro,Corporate,0,3,-3,-100.0
2024,10,Cenntro,Private,0,0,0,
2024,10,Cenntro,RAC,0,0,0,
2024,11,Cenntro,Corporate,0,5,-5,-100.0
2024,11,Cenntro,Private,0,0,0,
2024,11,Cenntro,RAC,0,0,0,
2024,12,Cenntro,Corporate,0,4,-4,-100.0
2024,12,Cenntro,Private,0,0,0,
2024,12,Cenntro,RAC,0,0,0,
2025,01,Cenntro,Corporate,0,1,-1,-100.0
2025,01,Cenntro,Private,0,0,0,
2025,01,Cenntro,RAC,0,0,0,
2025,02,Cenntro,Corporate,0,4,-4,-100.0
2025,02,Cenntro,Private,0,0,0,
2025,02,Cenntro,RAC,0,0,0,
2025,03,Cenntro,Corporate,0,2,-2,-100.0
2025,03,Cenntro,Private,0,0,0,
2025,03,Cenntro,RAC,0,0,0,
2025,04,Cenntro,Corporate,0,3,-3,-100.0
2025,04,Cenntro,Private,0,3,-3,-100.0
2025,04,Cenntro,RAC,0,0,0,
2025,05,Cenntro,Corporate,0,0,0,
2025,05,Cenntro,Private,0,1,-1,-100.0
2025,05,Cenntro,RAC,0,0,0,
2025,06,Cenntro,Corporate,0,1,-1,-100.0
2025,06,Cenntro,Private,0,6,-6,-100.0
2025,06,Cenntro,RAC,0,1,-1,-100.0
2025,07,Cenntro,Corporate,0,28,-28,-100.0
2025,07,Cenntro,Private,0,0,0,
2025,07,Cenntro,RAC,0,1,-1,-100.0
2025,08,Cenntro,Corporate,0,16,-16,-100.0
2025,08,Cenntro,Private,0,0,0,
2025,08,Cenntro,RAC,0,1,-1,-100.0
2025,09,Cenntro,Corporate,0,5,-5,-100.0
2025,09,Cenntro,Private,0,0,0,
2025,09,Cenntro,RAC,0,1,-1,-100.0
2025,10,Cenntro,Corporate,0,15,-15,-100.0
2025,10,Cenntro,Private,0,0,0,
2025,10,Cenntro,RAC,0,0,0,
2025,11,Cenntro,Corporate,0,1,-1,-100.0
2025,11,Cenntro,Private,0,0,0,
2025,11,Cenntro,RAC,0,0,0,
2025,12,Cenntro,Corporate,0,2,-2,-100.0
2025,12,Cenntro,Private,0,0,0,
2025,12,Cenntro,RAC,0,0,0,
2023,01,Citroen,Corporate,1999,2216,-217,-9.79
2023,01,Citroen,Private,1523,1527,-4,-0.26
2023,01,Citroen,RAC,945,799,146,18.27
2023,02,Citroen,Corporate,2229,2277,-48,-2.11
2023,02,Citroen,Private,1740,1685,55,3.26
2023,02,Citroen,RAC,813,825,-12,-1.45
2023,03,Citroen,Corporate,3541,3441,100,2.91
2023,03,Citroen,Private,1596,1575,21,1.33
2023,03,Citroen,RAC,1299,1475,-176,-11.93
2023,04,Citroen,Corporate,1979,2086,-107,-5.13
2023,04,Citroen,Private,904,887,17,1.92
2023,04,Citroen,RAC,1422,1342,80,5.96
2023,05,Citroen,Corporate,2367,2267,100,4.41
2023,05,Citroen,Private,909,879,30,3.41
2023,05,Citroen,RAC,1761,1938,-177,-9.13
2023,06,Citroen,Corporate,3197,3374,-177,-5.25
2023,06,Citroen,Private,1041,1007,34,3.38
2023,06,Citroen,RAC,2346,2270,76,3.35
2023,07,Citroen,Corporate,2064,2358,-294,-12.47
2023,07,Citroen,Private,1265,1222,43,3.52
2023,07,Citroen,RAC,851,632,219,34.65
2023,08,Citroen,Corporate,2111,2193,-82,-3.74
2023,08,Citroen,Private,1042,997,45,4.51
2023,08,Citroen,RAC,248,231,17,7.36
2023,09,Citroen,Corporate,3198,3655,-457,-12.5
2023,09,Citroen,Private,1195,1195,0,0.0
2023,09,Citroen,RAC,417,454,-37,-8.15
2023,10,Citroen,Corporate,3407,3069,338,11.01
2023,10,Citroen,Private,1562,1426,136,9.54
2023,10,Citroen,RAC,436,497,-61,-12.27
2023,11,Citroen,Corporate,2666,2717,-51,-1.88
2023,11,Citroen,Private,1564,1551,13,0.84
2023,11,Citroen,RAC,471,451,20,4.43
2023,12,Citroen,Corporate,2621,2623,-2,-0.08
2023,12,Citroen,Private,1264,1220,44,3.61
2023,12,Citroen,RAC,469,531,-62,-11.68
2024,01,Citroen,Corporate,1923,2000,-77,-3.85
2024,01,Citroen,Private,1075,1060,15,1.42
2024,01,Citroen,RAC,832,801,31,3.87
2024,02,Citroen,Corporate,2305,2469,-164,-6.64
2024,02,Citroen,Private,1373,1367,6,0.44
2024,02,Citroen,RAC,2184,2095,89,4.25
2024,03,Citroen,Corporate,2187,2250,-63,-2.8
2024,03,Citroen,Private,1107,1102,5,0.45
