anyo,mes,marca,modelo,canal,fuel_type,segmento,subseg,hp,body_type,count
2023,03,SKODA,FABIA,Private,ICE,UKL1,REST,Standard,HACH 5P,50
2023,03,SKODA,FABIA,RAC,ICE,UKL1,REST,Standard,HACH 5P,26
2023,03,SKODA,KAMIQ,Corporate,ICE,UKL1,REST,Standard,SAV,368
2023,03,SKODA,KAMIQ,Private,ICE,UKL1,REST,Standard,SAV,239
2023,03,SKODA,KAMIQ,RAC,ICE,UKL1,REST,Standard,SAV,434
2023,03,SKODA,KAROQ,Corporate,ICE,UKL2,REST,Standard,SAT,212
2023,03,SKODA,KAROQ,Private,ICE,UKL2,REST,Standard,SAT,281
2023,03,SKODA,KAROQ,RAC,ICE,UKL2,REST,Standard,SAT,121
2023,03,SKODA,KODIAQ,Corporate,ICE,KKL,REST,Standard,SAV,176
2023,03,SKODA,KODIAQ,Private,ICE,KKL,REST,Standard,SAV,80
2023,03,SKODA,KODIAQ,RAC,ICE,KKL,REST,Standard,SAV,116
2023,03,SKODA,OCTAVIA,Corporate,ICE,UKL2,REST,Standard,HACH 5P,219
2023,03,SKODA,OCTAVIA,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,1
2023,03,SKODA,OCTAVIA,Private,ICE,UKL2,REST,Standard,HACH 5P,73
2023,03,SKODA,OCTAVIA,Private,PHEV,UKL2,REST,Standard,HACH 5P,2
2023,03,SKODA,OCTAVIA,RAC,ICE,UKL2,REST,Standard,HACH 5P,41
2023,03,SKODA,SCALA,Corporate,ICE,UKL2,REST,Standard,HACH 5P,153
2023,03,SKODA,SCALA,Private,ICE,UKL2,REST,Standard,HACH 5P,46
2023,03,SKODA,SCALA,RAC,ICE,UKL2,REST,Standard,HACH 5P,81
2023,03,SKODA,SUPERB,Corporate,ICE,KKL,REST,Standard,SEDAN,42
2023,03,SKODA,SUPERB,Corporate,PHEV,KKL,REST,Standard,SEDAN,1
2023,03,SKODA,SUPERB,Private,ICE,KKL,REST,Standard,SEDAN,22
2023,03,SKODA,SUPERB,Private,PHEV,KKL,REST,Standard,SEDAN,1
2023,03,SMART,,Corporate,BEV,,,,,18
2023,03,SMART,,Private,BEV,,,,,20
2023,03,SOCAGE,,Corporate,ICE,,,,,4
2023,03,SOCAGE,,RAC,ICE,,,,,13
2023,03,SOCAGE S.R.L.,,RAC,ICE,,,,,1
2023,03,SOLARIS,,Corporate,BEV,,,,,1
2023,03,SOLARIS,,Corporate,ICE,,,,,51
2023,03,SOLARIS,,Corporate,PHEV,,,,,20
2023,03,SOLARIS,,RAC,BEV,,,,,1
2023,03,SORTIMO,,Corporate,BEV,,,,,1
2023,03,SORTIMO,,Corporate,ICE,,,,,84
2023,03,SORTIMO,,Private,ICE,,,,,1
2023,03,SSANGYONG,,Corporate,ICE,,,,,13
2023,03,SSANGYONG,,Private,ICE,,,,,31
2023,03,SSANGYONG,,RAC,ICE,,,,,1
2023,03,SSANGYONG,MUSSO GRAND,Corporate,ICE,SKL,REST,Standard,PICKUP,42
2023,03,SSANGYONG,MUSSO GRAND,Private,ICE,SKL,REST,Standard,PICKUP,3
2023,03,SSANGYONG,MUSSO GRAND,RAC,ICE,SKL,REST,Standard,PICKUP,2
2023,03,SSANGYONG,REXTON,Corporate,ICE,MKL,REST,Standard,SAV,10
2023,03,SSANGYONG,REXTON,Private,ICE,MKL,REST,Standard,SAV,7
2023,03,SSANGYONG,REXTON,RAC,ICE,MKL,REST,Standard,SAV,2
2023,03,SSANGYONG,TIVOLI,Corporate,ICE,UKL1,REST,Standard,SAV,1
2023,03,SSANGYONG,TIVOLI,Private,ICE,UKL1,REST,Standard,SAV,50
2023,03,SSANGYONG,TIVOLI,RAC,ICE,UKL1,REST,Standard,SAV,2
2023,03,STERCKEMAN,,Private,ICE,,,,,1
2023,03,SUBARU,FORESTER,Corporate,ICE,KKL,REST,Standard,SAV,18
2023,03,SUBARU,FORESTER,Private,ICE,KKL,REST,Standard,SAV,28
2023,03,SUBARU,FORESTER,RAC,ICE,KKL,REST,Standard,SAV,10
2023,03,SUBARU,IMPREZA,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2023,03,SUBARU,OUTBACK,Corporate,ICE,KKL,REST,Standard,ESTATE,20
2023,03,SUBARU,OUTBACK,Private,ICE,KKL,REST,Standard,ESTATE,16
2023,03,SUBARU,OUTBACK,RAC,ICE,KKL,REST,Standard,ESTATE,20
2023,03,SUBARU,SOLTERRA,Corporate,BEV,UKL2,REST,Standard,SAV,12
2023,03,SUBARU,XV,Corporate,ICE,UKL2,REST,Standard,SAV,33
2023,03,SUBARU,XV,Private,ICE,UKL2,REST,Standard,SAV,42
2023,03,SUBARU,XV,RAC,ICE,UKL2,REST,Standard,SAV,23
2023,03,SUBIELA,,Corporate,ICE,,,,,7
2023,03,SUN LIVING,,Private,ICE,,,,,3
2023,03,SUN LIVING,,RAC,ICE,,,,,4
2023,03,SURTRUCK,,Corporate,ICE,,,,,1
2023,03,SUZUKI,,Corporate,ICE,,,,,22
2023,03,SUZUKI,,Private,ICE,,,,,105
2023,03,SUZUKI,,RAC,ICE,,,,,101
2023,03,SUZUKI,ACROSS,Corporate,PHEV,UKL2,REST,Standard,SAV,4
2023,03,SUZUKI,ACROSS,Private,PHEV,UKL2,REST,Standard,SAV,2
2023,03,SUZUKI,IGNIS,Corporate,ICE,UKL0,REST,Standard,HACH 5P,1
2023,03,SUZUKI,IGNIS,Private,ICE,UKL0,REST,Standard,HACH 5P,16
2023,03,SUZUKI,JIMNY,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,8
2023,03,SUZUKI,JIMNY,Private,ICE,SKL,REST,Standard,TRANSPORTER,19
2023,03,SUZUKI,SWACE,Corporate,ICE,UKL2,REST,Standard,HACH 5P,8
2023,03,SUZUKI,SWACE,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2023,03,SUZUKI,SWIFT,Corporate,ICE,UKL1,REST,Standard,HACH 5P,4
2023,03,SUZUKI,SWIFT,Private,ICE,UKL1,REST,Standard,HACH 5P,23
2023,03,SUZUKI,SWIFT,RAC,ICE,UKL1,REST,Standard,HACH 5P,18
2023,03,SUZUKI,SX4,Corporate,ICE,UKL1,REST,Standard,SAV,9
2023,03,SUZUKI,SX4,Private,ICE,UKL1,REST,Standard,SAV,6
2023,03,SUZUKI,SX4,RAC,ICE,UKL1,REST,Standard,SAV,2
2023,03,SUZUKI,VITARA,Corporate,ICE,UKL2,REST,Standard,SUV,52
2023,03,SUZUKI,VITARA,Private,ICE,UKL2,REST,Standard,SUV,184
2023,03,SUZUKI,VITARA,RAC,ICE,UKL2,REST,Standard,SUV,135
2023,03,SWM,,Corporate,ICE,,,,,2
2023,03,SWM,,Private,ICE,,,,,2
2023,03,SWM,,RAC,ICE,,,,,27
2023,03,SYESVE,,Corporate,ICE,,,,,1
2023,03,T.R.AUDI,,Corporate,ICE,,,,,1
2023,03,TALLERES AGUILAR,,Corporate,ICE,,,,,4
2023,03,TALLERES AGUILAR,,Private,ICE,,,,,1
2023,03,TALLERES LAS GANDARAS,,Corporate,ICE,,,,,1
2023,03,TALLERES PRAT RUSIÑOL,,Corporate,ICE,,,,,2
2023,03,TALLERES PRAT RUSIÑOL,,Private,ICE,,,,,3
2023,03,TALLERES PRAT RUSIÑOL,,RAC,ICE,,,,,1
2023,03,TAMBRE,,Corporate,ICE,,,,,1
2023,03,TECNO TRAILER MURCIA,,Corporate,ICE,,,,,1
2023,03,TECNOCARROCERA,,Corporate,ICE,,,,,4
2023,03,TECNOCARROCERA,,RAC,ICE,,,,,1
2023,03,TECNOCARSA,,Corporate,ICE,,,,,4
2023,03,TECNOGRUA,,Private,ICE,,,,,1
2023,03,TECNOVE FIBERGLASS,,Corporate,ICE,,,,,7
2023,03,TECNOVE FIBERGLASS,,RAC,ICE,,,,,5
2023,03,TEKAYDINLAR,,Corporate,ICE,,,,,1
2023,03,TEMSA,,Corporate,ICE,,,,,3
2023,03,TENAX,,Corporate,BEV,,,,,4
2023,03,TERRADAS,,Corporate,ICE,,,,,3
2023,03,TESLA,MODEL 3,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,52
2023,03,TESLA,MODEL 3,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,141
2023,03,TESLA,MODEL 3,RAC,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,7
2023,03,TESLA,MODEL S,Corporate,BEV,GKL,FOCUS SEGMENT,Standard,SEDAN,17
2023,03,TESLA,MODEL S,Private,BEV,GKL,FOCUS SEGMENT,Standard,SEDAN,13
2023,03,TESLA,MODEL X,Corporate,BEV,GKL,FOCUS SEGMENT,Standard,SAT,15
2023,03,TESLA,MODEL X,Private,BEV,GKL,FOCUS SEGMENT,Standard,SAT,4
2023,03,TESLA,MODEL Y,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAT,177
2023,03,TESLA,MODEL Y,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAT,606
2023,03,TESLA,MODEL Y,RAC,BEV,KKL,FOCUS SEGMENT,Standard,SAT,9
2023,03,TGB,,Private,ICE,,,,,3
2023,03,TORO,,Corporate,BEV,,,,,1
2023,03,TOTH ES FIAI,,Corporate,ICE,,,,,1
2023,03,TOTH ES FIAI,,Private,ICE,,,,,3
2023,03,TOYOTA,,Corporate,ICE,,,,,174
2023,03,TOYOTA,,Private,ICE,,,,,100
2023,03,TOYOTA,,RAC,ICE,,,,,1
2023,03,TOYOTA,AYGO X,Corporate,ICE,UKL0,REST,Standard,HACH 5P,44
2023,03,TOYOTA,AYGO X,Private,ICE,UKL0,REST,Standard,HACH 5P,104
2023,03,TOYOTA,AYGO X,RAC,ICE,UKL0,REST,Standard,HACH 5P,13
2023,03,TOYOTA,BZ4X,Corporate,BEV,UKL2,REST,Standard,SAV,41
2023,03,TOYOTA,C-HR,Corporate,ICE,UKL1,REST,Standard,SAV,723
2023,03,TOYOTA,C-HR,Private,ICE,UKL1,REST,Standard,SAV,810
2023,03,TOYOTA,C-HR,RAC,ICE,UKL1,REST,Standard,SAV,1401
2023,03,TOYOTA,CAMRY,Corporate,ICE,KKL,REST,Standard,SEDAN,7
2023,03,TOYOTA,CAMRY,Private,ICE,KKL,REST,Standard,SEDAN,42
2023,03,TOYOTA,COROLLA,Corporate,ICE,UKL2,REST,Standard,HACH 5P,546
2023,03,TOYOTA,COROLLA,Private,ICE,UKL2,REST,Standard,HACH 5P,1156
2023,03,TOYOTA,COROLLA,RAC,ICE,UKL2,REST,Standard,HACH 5P,32
2023,03,TOYOTA,HIGHLANDER,Corporate,ICE,MKL,REST,Standard,SUV,2
2023,03,TOYOTA,HIGHLANDER,Private,ICE,MKL,REST,Standard,SUV,1
2023,03,TOYOTA,LAND CRUISER,Corporate,ICE,GKL,REST,Standard,SUV,103
2023,03,TOYOTA,LAND CRUISER,Private,ICE,GKL,REST,Standard,SUV,33
2023,03,TOYOTA,LAND CRUISER,RAC,ICE,GKL,REST,Standard,SUV,4
2023,03,TOYOTA,PROACE,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,81
2023,03,TOYOTA,PROACE,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,175
2023,03,TOYOTA,PROACE,Private,BEV,SKL,REST,Standard,TRANSPORTER,2
2023,03,TOYOTA,PROACE,Private,ICE,SKL,REST,Standard,TRANSPORTER,248
2023,03,TOYOTA,PROACE,RAC,BEV,SKL,REST,Standard,TRANSPORTER,6
2023,03,TOYOTA,PROACE,RAC,ICE,SKL,REST,Standard,TRANSPORTER,4
2023,03,TOYOTA,PROACE CITY,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,53
2023,03,TOYOTA,PROACE CITY,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2023,03,TOYOTA,PROACE CITY,RAC,ICE,SKL,REST,Standard,TRANSPORTER,6
2023,03,TOYOTA,RAV 4,Corporate,ICE,UKL2,REST,Standard,SAV,187
2023,03,TOYOTA,RAV 4,Corporate,PHEV,UKL2,REST,Standard,SAV,63
2023,03,TOYOTA,RAV 4,Private,ICE,UKL2,REST,Standard,SAV,190
2023,03,TOYOTA,RAV 4,Private,PHEV,UKL2,REST,Standard,SAV,88
2023,03,TOYOTA,RAV 4,RAC,ICE,UKL2,REST,Standard,SAV,1
2023,03,TOYOTA,RAV 4,RAC,PHEV,UKL2,REST,Standard,SAV,2
2023,03,TOYOTA,SUPRA,Corporate,ICE,KKL,REST,Standard,COUPE,1
2023,03,TOYOTA,YARIS,Corporate,ICE,UKL1,REST,Standard,HACH 5P,515
2023,03,TOYOTA,YARIS,Private,ICE,UKL1,REST,Standard,HACH 5P,341
2023,03,TOYOTA,YARIS,RAC,ICE,UKL1,REST,Standard,HACH 5P,33
2023,03,TOYOTA,YARIS CROSS,Corporate,ICE,UKL1,REST,Standard,SAV,500
2023,03,TOYOTA,YARIS CROSS,Private,ICE,UKL1,REST,Standard,SAV,1086
2023,03,TOYOTA,YARIS CROSS,RAC,ICE,UKL1,REST,Standard,SAV,4
2023,03,TRANSPOL,,Corporate,ICE,,,,,3
2023,03,TRANSPOL,,RAC,ICE,,,,,2
2023,03,TREMONIA MOBILITY,,Corporate,ICE,,,,,3
2023,03,TRPC,,Corporate,ICE,,,,,12
2023,03,TVI,,Corporate,ICE,,,,,2
2023,03,UBEMAR,,Corporate,ICE,,,,,2
2023,03,VALLEJO,,Corporate,ICE,,,,,1
2023,03,VALLEJO,,Private,ICE,,,,,1
2023,03,VALLOR,,RAC,ICE,,,,,1
2023,03,VALSAT,,Corporate,ICE,,,,,16
2023,03,VEBLINTER,,Corporate,ICE,,,,,5
2023,03,VEMASUR,,Corporate,ICE,,,,,1
2023,03,VEMASUR,,RAC,ICE,,,,,1
2023,03,VLOCON,,Private,ICE,,,,,1
2023,03,VOLKSWAGEN,,Corporate,BEV,,,,,36
2023,03,VOLKSWAGEN,,Corporate,ICE,,,,,159
2023,03,VOLKSWAGEN,,Private,BEV,,,,,18
2023,03,VOLKSWAGEN,,Private,ICE,,,,,21
2023,03,VOLKSWAGEN,,RAC,BEV,,,,,10
2023,03,VOLKSWAGEN,,RAC,ICE,,,,,171
2023,03,VOLKSWAGEN,ARTEON,Corporate,ICE,KKL,REST,Standard,SEDAN,27
2023,03,VOLKSWAGEN,ARTEON,Corporate,PHEV,KKL,REST,Standard,SEDAN,4
2023,03,VOLKSWAGEN,ARTEON,Private,ICE,KKL,REST,Standard,SEDAN,2
2023,03,VOLKSWAGEN,CADDY,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,237
2023,03,VOLKSWAGEN,CADDY,Private,ICE,SKL,REST,Standard,TRANSPORTER,60
2023,03,VOLKSWAGEN,CADDY,RAC,ICE,SKL,REST,Standard,TRANSPORTER,90
2023,03,VOLKSWAGEN,CALIFORNIA,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,15
2023,03,VOLKSWAGEN,CALIFORNIA,Private,ICE,SKL,REST,Standard,TRANSPORTER,70
2023,03,VOLKSWAGEN,CALIFORNIA,RAC,ICE,SKL,REST,Standard,TRANSPORTER,5
2023,03,VOLKSWAGEN,CRAFTER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,84
2023,03,VOLKSWAGEN,CRAFTER,Private,ICE,SKL,REST,Standard,TRANSPORTER,20
2023,03,VOLKSWAGEN,CRAFTER,RAC,ICE,SKL,REST,Standard,TRANSPORTER,60
2023,03,VOLKSWAGEN,GOLF,Corporate,ICE,UKL2,REST,Standard,HACH 5P,272
2023,03,VOLKSWAGEN,GOLF,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,19
2023,03,VOLKSWAGEN,GOLF,Private,ICE,UKL2,REST,Standard,HACH 5P,108
2023,03,VOLKSWAGEN,GOLF,Private,PHEV,UKL2,REST,Standard,HACH 5P,8
2023,03,VOLKSWAGEN,GOLF,RAC,ICE,UKL2,REST,Standard,HACH 5P,1
2023,03,VOLKSWAGEN,ID.3,Corporate,BEV,UKL2,REST,Standard,HACH 5P,40
2023,03,VOLKSWAGEN,ID.3,Private,BEV,UKL2,REST,Standard,HACH 5P,30
2023,03,VOLKSWAGEN,ID.4,Corporate,BEV,UKL2,REST,Standard,SAV,44
2023,03,VOLKSWAGEN,ID.4,Private,BEV,UKL2,REST,Standard,SAV,21
2023,03,VOLKSWAGEN,ID.5,Corporate,BEV,UKL2,REST,Standard,SAV,7
2023,03,VOLKSWAGEN,ID.5,Private,BEV,UKL2,REST,Standard,SAV,5
2023,03,VOLKSWAGEN,MULTIVAN,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,55
2023,03,VOLKSWAGEN,MULTIVAN,Corporate,PHEV,SKL,REST,Standard,TRANSPORTER,13
2023,03,VOLKSWAGEN,MULTIVAN,Private,ICE,SKL,REST,Standard,TRANSPORTER,12
2023,03,VOLKSWAGEN,MULTIVAN,Private,PHEV,SKL,REST,Standard,TRANSPORTER,16
2023,03,VOLKSWAGEN,MULTIVAN,RAC,ICE,SKL,REST,Standard,TRANSPORTER,3
2023,03,VOLKSWAGEN,MULTIVAN,RAC,PHEV,SKL,REST,Standard,TRANSPORTER,1
2023,03,VOLKSWAGEN,PASSAT,Corporate,ICE,KKL,REST,Standard,ESTATE,77
2023,03,VOLKSWAGEN,PASSAT,Corporate,PHEV,KKL,REST,Standard,ESTATE,2
2023,03,VOLKSWAGEN,PASSAT,Private,ICE,KKL,REST,Standard,ESTATE,4
2023,03,VOLKSWAGEN,POLO,Corporate,ICE,UKL1,REST,Standard,HACH 5P,410
2023,03,VOLKSWAGEN,POLO,Private,ICE,UKL1,REST,Standard,HACH 5P,222
2023,03,VOLKSWAGEN,POLO,RAC,ICE,UKL1,REST,Standard,HACH 5P,100
2023,03,VOLKSWAGEN,T-CROSS,Corporate,ICE,UKL1,REST,Standard,SAV,447
2023,03,VOLKSWAGEN,T-CROSS,Private,ICE,UKL1,REST,Standard,SAV,353
2023,03,VOLKSWAGEN,T-CROSS,RAC,ICE,UKL1,REST,Standard,SAV,663
2023,03,VOLKSWAGEN,T-ROC,Corporate,ICE,UKL2,REST,Standard,SAV,483
2023,03,VOLKSWAGEN,T-ROC,Private,ICE,UKL2,REST,Standard,SAV,467
2023,03,VOLKSWAGEN,T-ROC,RAC,ICE,UKL2,REST,Standard,SAV,723
2023,03,VOLKSWAGEN,TAIGO,Corporate,ICE,UKL1,REST,Standard,SAV,257
2023,03,VOLKSWAGEN,TAIGO,Private,ICE,UKL1,REST,Standard,SAV,248
2023,03,VOLKSWAGEN,TAIGO,RAC,ICE,UKL1,REST,Standard,SAV,329
2023,03,VOLKSWAGEN,TIGUAN,Corporate,ICE,UKL2,REST,Standard,SAV,400
2023,03,VOLKSWAGEN,TIGUAN,Corporate,PHEV,UKL2,REST,Standard,SAV,67
2023,03,VOLKSWAGEN,TIGUAN,Private,ICE,UKL2,REST,Standard,SAV,266
2023,03,VOLKSWAGEN,TIGUAN,Private,PHEV,UKL2,REST,Standard,SAV,23
2023,03,VOLKSWAGEN,TIGUAN,RAC,ICE,UKL2,REST,Standard,SAV,93
2023,03,VOLKSWAGEN,TIGUAN,RAC,PHEV,UKL2,REST,Standard,SAV,1
2023,03,VOLKSWAGEN,TOUAREG,Corporate,ICE,MKL,REST,Standard,SAV,5
2023,03,VOLKSWAGEN,TOUAREG,Corporate,PHEV,MKL,REST,Standard,SAV,8
2023,03,VOLKSWAGEN,TOURAN,Corporate,ICE,UKL2,REST,Standard,MPV,101
2023,03,VOLKSWAGEN,TOURAN,Private,ICE,UKL2,REST,Standard,MPV,18
2023,03,VOLKSWAGEN,TRANSPORTER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,53
2023,03,VOLKSWAGEN,TRANSPORTER,Private,ICE,SKL,REST,Standard,TRANSPORTER,8
2023,03,VOLKSWAGEN,TRANSPORTER,RAC,ICE,SKL,REST,Standard,TRANSPORTER,14
2023,03,VOLQUE Y CARROC GALICIA,,Corporate,ICE,,,,,1
2023,03,VOLQUETES GONZALVEZ,,Corporate,ICE,,,,,3
2023,03,VOLQUETES GONZALVEZ,,RAC,ICE,,,,,4
2023,03,VOLQUETES Y CAR GALICIA,,Corporate,ICE,,,,,1
2023,03,VOLVO,,Corporate,ICE,,,,,23
2023,03,VOLVO,C40,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,18
2023,03,VOLVO,C40,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,15
2023,03,VOLVO,S60,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,2
2023,03,VOLVO,S60,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,VOLVO,S90,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,3
2023,03,VOLVO,S90,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,VOLVO,S90,Private,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,VOLVO,V60,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,40
2023,03,VOLVO,V60,Private,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,6
2023,03,VOLVO,V90,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,14
2023,03,VOLVO,V90,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,ESTATE,2
2023,03,VOLVO,XC40,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,37
2023,03,VOLVO,XC40,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,85
2023,03,VOLVO,XC40,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,118
2023,03,VOLVO,XC40,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,48
2023,03,VOLVO,XC40,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,76
2023,03,VOLVO,XC40,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,22
2023,03,VOLVO,XC60,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,124
2023,03,VOLVO,XC60,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,117
2023,03,VOLVO,XC60,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,45
2023,03,VOLVO,XC60,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,13
2023,03,VOLVO,XC60,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SAV,59
2023,03,VOLVO,XC90,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,47
2023,03,VOLVO,XC90,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,40
2023,03,VOLVO,XC90,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,15
2023,03,VOLVO,XC90,Private,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,2
2023,03,VOLVO,XC90,RAC,ICE,MKL,FOCUS SEGMENT,Standard,SAV,2
2023,03,VSVE,,Corporate,ICE,,,,,12
2023,03,VSVE,,RAC,ICE,,,,,1
2023,03,WEINSBERG,,Private,ICE,,,,,4
2023,03,WEINSBERG,,RAC,ICE,,,,,1
2023,03,WESTFALIA,,Corporate,ICE,,,,,1
2023,03,WESTFALIA,,Private,ICE,,,,,9
2023,03,WILLYS OVERLAND,,Private,ICE,,,,,1
2023,03,XINGYUN,,Corporate,BEV,,,,,2
2023,03,YAGUE,,Corporate,ICE,,,,,1
2023,03,YOLDI,,Corporate,ICE,,,,,2
2023,03,ZAGO AUTOMOTIVE,,Corporate,ICE,,,,,14
2023,03,ZAMARBU,,Corporate,ICE,,,,,7
2023,03,ZHIDOU,,Corporate,BEV,,,,,1
